net,k,p,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
28,8,0.0,2.304,494.7812525252525,0.006177328843995511,0.11119191919191919,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
29,8,0.0,2.304,495.0036363636365,0.006464646464646465,0.11636363636363635,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
30,8,0.0,2.432,495.3245217391305,0.00651716247139588,0.12382608695652174,nan,nan,11.776,11.776,0.872,nan,0,nan,nan
31,8,0.0,2.176,495.0036363636365,0.006844919786096256,0.11636363636363635,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
32,8,0.0,2.56,494.94804040404046,0.005753535353535354,0.11507070707070707,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
33,8,0.0,2.432,495.11482828282834,0.0062604997341839455,0.11894949494949493,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
34,8,0.0,2.304,495.0592323232323,0.006536475869809204,0.11765656565656565,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
35,8,0.0,3.072,494.44767676767685,0.00430976430976431,0.10343434343434343,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
36,8,0.0,2.688,494.81600000000014,0.005333333333333332,0.112,nan,nan,12.288,12.288,0.872,nan,0,nan,nan
37,8,0.0,2.688,495.09844210526325,0.005646115288220552,0.11856842105263157,nan,nan,12.16,12.16,0.872,nan,0,nan,nan
38,8,0.0,2.176,495.11482828282834,0.006997029114676173,0.11894949494949493,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
39,8,0.0,2.432,494.8924444444445,0.005988304093567251,0.1137777777777778,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
40,8,0.0,2.304,495.17042424242425,0.00668013468013468,0.12024242424242425,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
41,8,0.0,2.432,495.0036363636365,0.006124401913875599,0.11636363636363635,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
42,8,0.0,2.176,495.0592323232323,0.006920974450386213,0.11765656565656565,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
43,8,0.0,2.56,494.98256842105263,0.005793684210526317,0.11587368421052631,nan,nan,12.16,12.16,0.872,nan,0,nan,nan
44,8,0.0,2.432,494.8924444444445,0.005988304093567251,0.1137777777777778,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
45,8,0.0,2.176,495.17042424242425,0.007073083778966131,0.12024242424242425,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
46,8,0.0,2.432,495.05469387755113,0.006186895810955961,0.11755102040816329,nan,nan,12.544,12.544,0.872,nan,0,nan,nan
47,8,0.0,2.432,494.6144646464647,0.005648059542796384,0.10731313131313132,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
48,8,0.0,2.304,494.77387755102046,0.006167800453514738,0.1110204081632653,nan,nan,12.544,12.544,0.872,nan,0,nan,nan
49,8,0.0,2.304,494.7812525252526,0.006177328843995511,0.11119191919191919,nan,nan,12.672,12.672,0.872,nan,0,nan,nan
0,8,0.1,9.192,514.0412693877552,0.043215445382282114,0.4103673469387755,274.1181520850368,708.0,13.98,29.4,0.8259499713576475,0.21341925701288855,0,0.697056418642682,1.0
1,8,0.1,9.556,516.8713414141415,0.046973048836685204,0.4544242424242424,268.6958128078818,709.0,14.156,31.32,0.8219974171330177,0.208955223880597,0,0.6880131362889984,1.0
2,8,0.1,10.108,515.7658101010102,0.04167938498090013,0.43547474747474746,268.72239872915014,708.1500000000001,14.232,31.408,0.8227632501753331,0.21066616056177642,0,0.6866560762509929,1.0
3,8,0.1,9.12,513.0321591836735,0.04189316975541465,0.39387755102040817,270.65984974958263,707.25,14.388,29.528,0.8262457849381791,0.21487603305785125,0,0.6953255425709516,1.0
4,8,0.1,9.392,515.1079030303031,0.04482373260858109,0.42569696969696974,270.77646129541864,708.0,13.692,29.972,0.8229362985299661,0.21638879035118835,0,0.6907582938388626,1.0
5,8,0.1,10.1,515.1995666666667,0.041933561230436234,0.42845833333333333,262.35204918032787,708.0,14.616,31.0,0.8228479939724995,0.21129261363636365,0,0.6774590163934426,1.0
6,8,0.1,9.424,514.9831636363638,0.04350924597288233,0.4231111111111111,269.89747697236686,708.0,13.768,30.236,0.8252947481243301,0.2153904907389727,0,0.6944333199839807,1.0
7,8,0.1,8.752,512.8817212121213,0.043171406707770345,0.3895353535353535,277.15857085507827,707.0,13.8,28.976,0.8217061611374408,0.21473684210526317,0,0.7153753512645524,1.0
8,8,0.1,9.94,512.6151070707072,0.03814359949814495,0.3865858585858586,267.109280835677,707.0,14.716,29.968,0.8236289439633722,0.2119930809148568,0,0.6721574929690639,1.0
9,8,0.1,8.9,512.5465414141415,0.04026804587107618,0.3846868686868687,276.11276429130777,708.0,13.528,28.068,0.8226100297248058,0.21773469754083646,0,0.7169146436961629,1.0
10,8,0.1,9.956,516.8820606060607,0.04478715896897714,0.45535353535353534,266.7035843737414,709.0,14.124,31.052,0.823126768275988,0.21284308648368722,0,0.6927104309303262,1.0
11,8,0.1,10.096,513.9789050505051,0.039263791763791765,0.40884848484848485,269.6825460368295,708.0,14.348,30.152,0.8249487154439777,0.21394641839255177,0,0.6849479583666933,1.0
12,8,0.1,8.964,514.019591919192,0.04415645465645466,0.4083636363636364,263.85298935298937,707.0,14.14,30.024,0.8248514115898959,0.21981028821597956,0,0.674037674037674,1.0
13,8,0.1,9.896,515.4807636363636,0.042485940995031904,0.4328080808080808,259.5418556701031,708.0,14.884,31.76,0.8268151283702954,0.21846553966189858,0,0.6734020618556701,1.0
14,8,0.1,9.032,512.93957979798,0.04201813551207491,0.39236363636363636,272.20484949832775,707.0,14.232,29.416,0.8265784394816653,0.21139877072080462,0,0.6985785953177257,1.0
15,8,0.1,8.812,513.7825616161616,0.04506760501002925,0.4071515151515152,266.1626733921816,707.0,15.16,30.816,0.8265923719857815,0.21488901983893144,0,0.6956704497688104,1.0
16,8,0.1,8.956,514.4003160493828,0.04419965425520981,0.41466666666666663,273.69845111326237,707.0,11.488,24.64,0.8220512203919682,0.21452740807579518,0,0.6921587608906099,1.0
17,8,0.1,9.864,514.1596333333334,0.03939975129037629,0.41279166666666667,255.01356350184957,707.0,14.696,30.16,0.8261134219336512,0.2158185162477008,0,0.6839293053842992,1.0
18,8,0.1,10.052,514.1518666666667,0.03995401826007886,0.4109494949494949,255.29590595865423,706.0,14.56,30.732,0.8263518659558263,0.22207396111322913,0,0.6834211593027969,1.0
19,8,0.1,9.864,513.8669616161616,0.04052089122998214,0.4070707070707071,258.94997983057686,707.0,14.536,30.468,0.8264447353656256,0.2173011684885036,0,0.6833400564743848,1.0
20,8,0.1,9.12,515.7510262626263,0.04665066998097302,0.4366060606060606,267.30048661800487,707.75,14.16,31.06,0.8238027501185395,0.21484876260311642,0,0.6869424168694241,1.0
21,8,0.1,9.564,516.9003676767677,0.04703499598045052,0.45410101010101006,269.61217681401166,708.1500000000001,13.896,31.18,0.8271340896410638,0.21845215402211207,0,0.683069224353628,1.0
22,8,0.1,9.38,514.7211500000001,0.043634046393421395,0.4210833333333333,273.939406430338,708.0,13.756,29.364,0.8240555714149777,0.21817519577490438,0,0.7040395713107996,1.0
23,8,0.1,10.256,516.5849541666668,0.042345068010693016,0.4505833333333334,262.60217755443887,709.0,13.932,30.648,0.8253757284531233,0.21956127993560073,0,0.6838358458961474,1.0
24,8,0.1,9.028,514.6120282828283,0.0451235786660029,0.41850505050505055,271.4607993850884,708.0,13.844,30.08,0.8229547024573177,0.21688093907210731,0,0.6933128362797848,1.0
25,8,0.1,9.664,513.4972775510205,0.04069652852816119,0.4006938775510204,276.396621078037,707.0,14.192,29.636,0.8209512578616353,0.21367061356297093,0,0.7051488334674175,1.0
26,8,0.1,10.752,513.0375555555556,0.03586448753266935,0.3930909090909091,272.5325153374233,708.0,14.28,29.804,0.8241802862653538,0.21479899009516412,0,0.6924335378323109,1.0
27,8,0.1,9.272,515.2355474747475,0.04418494928191898,0.42892929292929294,253.8082691528172,706.0,14.928,31.696,0.827745220482275,0.22215674720094283,0,0.6830158086745034,1.0
28,8,0.1,9.136,513.5824565656566,0.04094181419029904,0.3998787878787879,265.78250497017893,707.0,13.82,29.74,0.8264246280527744,0.22059100319969885,0,0.6898608349900597,1.0
29,8,0.1,9.68,514.099591919192,0.04081551691854722,0.41054545454545455,256.65359477124184,706.0,14.504,30.548,0.8252109181141439,0.22086956521739132,0,0.6752450980392157,1.0
30,8,0.1,8.384,514.4245130434783,0.04826912640499597,0.41843478260869565,279.17030380830124,708.0,13.012,27.188,0.8235521235521236,0.21280148423005565,0,0.7086007702182285,1.0
31,8,0.1,9.032,514.8475313131314,0.045786364253030926,0.4223838383838385,268.70135746606337,708.0,14.38,30.644,0.8252005663048608,0.21683626271970396,0,0.6787330316742082,1.0
32,8,0.1,9.728,513.6731030303031,0.039934216400883064,0.40444444444444444,265.1546601546602,708.0,14.76,30.412,0.8268966149894506,0.21686296504019442,0,0.687016687016687,1.0
33,8,0.1,10.396,516.6441575757576,0.04221269953391166,0.4524848484848485,258.54434000817326,707.0,15.104,32.58,0.8261639925189487,0.21665684541347477,0,0.6841029832447896,1.0
34,8,0.1,9.536,515.3791555555556,0.04374992527113739,0.4299393939393939,266.0284247927359,708.0,13.972,30.8,0.8219192126307157,0.21768966831871903,0,0.6912751677852349,1.0
35,8,0.1,10.228,510.91602424242427,0.03392225900131426,0.35660606060606065,273.5149193548387,707.0,14.212,28.7,0.8232901637589639,0.21398002853067047,0,0.7125,1.0
36,8,0.1,9.68,513.2609166666667,0.040156527962777966,0.3960833333333334,270.4272203947368,707.0,13.616,28.8,0.8260113092648977,0.21772371850564726,0,0.6903782894736842,1.0
37,8,0.1,9.896,515.5088589473685,0.04309990477358898,0.4346526315789473,263.58181818181816,709.0,13.804,29.292,0.8251071781906123,0.21233612722974426,0,0.6976744186046512,1.0
38,8,0.1,8.472,513.2069737373738,0.043597108839533084,0.39656565656565657,272.76075378943057,707.0,13.52,28.368,0.8271044992743106,0.2202337472607743,0,0.7111839410077837,1.0
39,8,0.1,9.284,513.5392444444445,0.042523929269383816,0.402989898989899,269.81011097410607,707.0,14.94,30.512,0.8252216748768473,0.21215686274509804,0,0.6921496095355528,1.0
40,8,0.1,9.124,516.0901333333334,0.0475402997675725,0.44202020202020204,271.9102154828412,708.0,13.784,30.424,0.8232116058029014,0.2133206470028544,0,0.6815642458100558,1.0
41,8,0.1,9.068,513.7177656565658,0.04317189645371464,0.4041212121212121,280.48244527054936,708.0,13.852,29.392,0.8244419220582672,0.21554900515843772,0,0.7220156959933912,1.0
42,8,0.1,9.224,515.357402020202,0.04613633627876052,0.43288888888888893,276.17230142566194,708.0,14.56,30.612,0.8240091029774322,0.2068206820682068,0,0.7059063136456212,1.0
43,8,0.1,9.06,514.91848,0.04572992621413674,0.4224842105263158,270.02226102138803,707.0,13.352,29.068,0.8266713520161645,0.21844400925761082,0,0.6852902662592755,1.0
44,8,0.1,8.988,513.1510666666667,0.042931668892274955,0.3959191919191919,269.9930356411307,707.0,14.28,29.428,0.8250573657641119,0.21748438893844782,0,0.7021712412945514,1.0
45,8,0.1,9.188,515.6316161616162,0.045828131912980394,0.4355959595959596,265.78556615512235,708.0,14.112,30.652,0.8247159090909091,0.21856617647058824,0,0.683948569058482,1.0
46,8,0.1,9.86,514.6311551020409,0.042140639405945535,0.4196326530612245,277.7532520325203,708.0,14.32,30.404,0.8209283713485395,0.2102107558139535,0,0.7016260162601626,1.0
47,8,0.1,9.516,514.0948161616162,0.04193918023614994,0.41034343434343434,274.6450680973999,707.0,14.988,31.032,0.8251394251394252,0.20633019674935843,0,0.6966570367313248,1.0
48,8,0.1,8.824,512.2256530612245,0.041119834700446944,0.3805306122448979,266.43252032520326,707.0,14.104,28.604,0.8270843373493976,0.22107317073170732,0,0.7024390243902439,1.0
49,8,0.1,9.444,513.750905050505,0.04201978066826551,0.4043232323232323,276.9400419287212,708.0,14.288,30.06,0.8249711393304324,0.21658825579369229,0,0.7148846960167715,1.0
