net,scheme,overhead,p,nodes,reachable,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
6,bsps,flood,0.4,100,1.0,16.492,655.3924444444445,0.073662809531179,1.2094949494949496,36.35242335323282,116.0,25.4,76.184,0.3788212276840303,0.7305381043430756,0,0.22644945866639685,1.0
7,bsps,flood,0.4,100,1.0,14.624,650.1227434343435,0.07918885907121201,1.155919191919192,35.64756855948619,114.0,26.184,75.62,0.37729196050775743,0.7301730818909843,0,0.23559995922112345,1.0
8,bsps,flood,0.4,100,1.0,18.336,653.6162262626265,0.06378989592357169,1.1662626262626263,36.94390366281987,118.0,25.212,76.644,0.37536507936507935,0.7336949152542372,0,0.2210737581535374,1.0
9,bsps,flood,0.4,100,1.0,16.992,651.6973737373738,0.06923465094130728,1.1694949494949494,37.732041396103895,117.0,26.124,75.676,0.37582128777923784,0.7261764320356534,0,0.23579545454545456,1.0
10,bsps,flood,0.4,100,1.0,17.172,652.8591595959597,0.07121493747241942,1.2177373737373736,37.78150161030596,118.0,25.376,75.672,0.3731308948700253,0.7259185700099305,0,0.2393317230273752,1.0
11,bsps,flood,0.4,100,1.0,17.764,654.9463030303032,0.06771707432574306,1.2005656565656564,37.33477256752686,117.0,25.052,76.556,0.37588740814547267,0.7325659215633784,0,0.22572547444522542,1.0
12,bsps,flood,0.4,100,1.0,15.252,652.4990747474749,0.07831794937089055,1.1910707070707072,36.430439121756486,115.0,25.092,76.136,0.3664618720636068,0.7218518052585231,0,0.23962075848303394,1.0
13,bsps,flood,0.4,100,1.0,15.74,651.5312444444445,0.07486426471132353,1.176080808080808,35.8930246787681,115.0,25.448,75.78,0.3787174721189591,0.7275582308296258,0,0.23210279420762797,1.0
14,bsps,flood,0.4,100,1.0,15.004,652.3868202020202,0.07958261651202826,1.1925252525252525,35.40211587897963,114.0,25.46,76.108,0.37076627432140286,0.7285461887935386,0,0.23195570496341705,1.0
15,bsps,flood,0.4,100,1.0,15.028,655.1485373737376,0.08014463368875134,1.2012929292929293,35.04715561352463,115.0,25.036,77.088,0.3711456505389822,0.7262696091465036,0,0.2245409852513294,1.0
16,bsps,flood,0.4,82,0.82,15.804,654.9340148148149,0.07657401577281751,1.207358024691358,35.978865406006676,116.0,20.856,62.152,0.3760119940029985,0.7284539473684211,0,0.22901989865282413,1.0
17,bsps,flood,0.4,97,0.97,16.724,657.0547458333333,0.07291747874588432,1.2178333333333335,35.13219106957425,116.0,23.512,75.084,0.3741986131100353,0.7291402842268186,0,0.21921079958463136,1.0
18,bsps,flood,0.4,100,1.0,16.872,652.9170989898992,0.07000943284632655,1.1790707070707072,36.39038088430512,116.0,25.38,76.212,0.37472740489459655,0.7251867662753468,0,0.23179822322066782,1.0
19,bsps,flood,0.4,100,1.0,16.7,653.0366303030304,0.071478271485805,1.192767676767677,36.68544600938967,116.0,25.176,76.152,0.37114150829197434,0.724899857862773,0,0.2319448606532814,1.0
20,bsps,flood,0.4,100,1.0,14.936,653.6749535353536,0.08053557292380822,1.2011313131313133,35.15469502407705,114.0,25.404,75.992,0.376906577693041,0.7276550998948476,0,0.22873194221508827,1.0
21,bsps,flood,0.4,100,1.0,15.344,654.6803434343435,0.07959906730887123,1.2167272727272727,36.59979777553084,116.0,25.384,75.764,0.37837516355418105,0.7300144870275254,0,0.23225480283114258,1.0
22,bsps,flood,0.4,97,0.97,14.856,651.5896333333334,0.08025046965901746,1.1910833333333333,36.93280796350062,114.0,24.908,73.044,0.3716994719155065,0.7205268648930621,0,0.24315636665284115,1.0
23,bsps,flood,0.4,97,0.97,16.444,658.6002291666667,0.07579256195533769,1.2457083333333334,36.68280414963848,116.0,24.2,74.572,0.3769309989701339,0.7268690919507305,0,0.22068531908204966,1.0
24,bsps,flood,0.4,100,1.0,15.528,655.4863111111111,0.07820702888251908,1.212121212121212,36.79511849301195,115.0,25.52,75.936,0.37425668979187315,0.7277867528271406,0,0.23425156977921816,1.0
25,bsps,flood,0.4,99,0.99,15.868,652.5959755102042,0.07454083824005794,1.1813469387755102,35.94649865730221,115.0,25.268,75.204,0.374634858812074,0.726041943190868,0,0.23290642429250155,1.0
26,bsps,flood,0.4,100,1.0,17.436,655.640977777778,0.06855625658025039,1.194020202020202,35.56210288993646,116.0,25.424,76.52,0.3824937027707809,0.7362606232294617,0,0.2194097151055544,1.0
27,bsps,flood,0.4,100,1.0,15.212,655.6594383838384,0.07956753464400523,1.2058989898989898,34.13745322140184,114.0,24.336,76.932,0.37465770475479215,0.7286364854004822,0,0.22342469909982807,1.0
28,bsps,flood,0.4,100,1.0,15.392,651.1632848484849,0.07557266404619346,1.1616969696969697,35.94950005049995,115.0,25.704,75.732,0.37489539748953976,0.7271774721676489,0,0.2344207655792344,1.0
29,bsps,flood,0.4,100,1.0,15.824,657.1109414141415,0.07747812478008556,1.2243232323232323,34.75212206952304,115.0,24.744,77.152,0.3740834386852086,0.7280653950953678,0,0.22140258690379952,1.0
30,bsps,flood,0.4,93,0.93,14.684,652.1659608695654,0.08357465969665458,1.2226086956521738,37.87297472456254,115.0,24.128,69.804,0.37344398340248963,0.7249867654843832,0,0.2440051847051199,1.0
31,bsps,flood,0.4,100,1.0,14.468,653.5120646464648,0.08310052365934718,1.200121212121212,35.5287333063537,114.0,25.472,76.144,0.37540453074433655,0.727438944756432,0,0.22946175637393768,1.0
32,bsps,flood,0.4,100,1.0,16.556,652.054993939394,0.07196209286833641,1.18820202020202,35.99603093832689,116.0,25.48,76.06,0.37816011235955055,0.729820918764599,0,0.22847547323427642,1.0
33,bsps,flood,0.4,100,1.0,16.328,658.1548202020203,0.07616158503805563,1.241090909090909,36.35230518155855,116.0,24.748,77.148,0.37309708010980785,0.7180762852404643,0,0.2270501835985312,1.0
34,bsps,flood,0.4,100,1.0,15.424,657.8366868686869,0.07948736666383725,1.224969696969697,36.515723902341,115.0,24.976,76.632,0.3707008016550297,0.7243325075695017,0,0.2312870491309153,1.0
35,bsps,flood,0.4,100,1.0,20.64,654.4644363636365,0.05535172684297449,1.1377373737373737,37.909044767028725,119.0,25.172,77.092,0.3781837578343779,0.7298178047696637,0,0.2193685920211146,1.0
36,bsps,flood,0.4,97,0.97,16.988,643.9902458333335,0.0664881433606956,1.127125,38.459850271766996,117.0,25.56,72.076,0.37509744960463304,0.7288115100955145,0,0.24459029843093016,1.0
37,bsps,flood,0.4,96,0.96,17.8,662.5469515789475,0.07128117213241379,1.2660210526315792,36.74553058024046,118.0,23.156,74.736,0.36935529679068446,0.7248062015503876,0,0.21787767903815997,1.0
38,bsps,flood,0.4,100,1.0,14.932,651.9455676767677,0.08040458278105338,1.1985858585858586,36.56095835018196,115.0,25.916,75.38,0.3764351153890757,0.7299733401041005,0,0.2357460574201375,1.0
39,bsps,flood,0.4,100,1.0,15.688,655.0905696969699,0.07613558373362295,1.1923636363636365,35.520539730134935,115.0,25.04,76.472,0.37327945447657535,0.7259582594461874,0,0.22818590704647676,1.0
40,bsps,flood,0.4,100,1.0,15.296,658.3745979797981,0.08161567959999332,1.2437171717171716,36.07281700070501,115.0,25.252,76.712,0.37471554993678885,0.7295640326975477,0,0.22600463289354417,1.0
41,bsps,flood,0.4,100,1.0,15.768,651.935191919192,0.07478454196493411,1.1778181818181819,37.784560690705945,115.0,26.148,75.228,0.37498506749492294,0.7253899593655787,0,0.2425596749619096,1.0
42,bsps,flood,0.4,100,1.0,14.96,654.1378181818184,0.08087743465684642,1.2080404040404042,35.92259521609691,115.0,25.5,75.796,0.3790408525754885,0.7307743216412972,0,0.23159839852171235,1.0
43,bsps,flood,0.4,96,0.96,15.624,647.2996715789475,0.0755708557274746,1.173136842105263,37.180127468394105,116.0,24.728,71.776,0.36857142857142855,0.7215757575757575,0,0.25148887263608816,1.0
44,bsps,flood,0.4,100,1.0,16.02,650.5115070707071,0.07331929142027181,1.1737373737373737,36.43610856968588,116.0,25.896,75.704,0.37865530739120423,0.7304837471205529,0,0.23055809698078683,1.0
45,bsps,flood,0.4,100,1.0,14.812,655.2568484848487,0.08291335396629515,1.2266666666666666,35.80119940029985,115.0,25.056,75.92,0.3763078773301263,0.7315549772283669,0,0.23128435782108944,1.0
46,bsps,flood,0.4,99,0.99,16.52,654.3507346938776,0.07282612220326726,1.201142857142857,37.78414369773924,116.0,25.22,75.22,0.3741546784704291,0.7221392697163024,0,0.23691545370083616,1.0
47,bsps,flood,0.4,100,1.0,15.772,646.1226020202021,0.07237500400833732,1.1393535353535353,36.71658939729893,115.0,25.332,75.372,0.37331284977504664,0.725408370096578,0,0.23956863535577505,1.0
48,bsps,flood,0.4,99,0.99,15.888,652.7882612244899,0.0740283401754764,1.172448979591837,36.45636419312034,116.0,25.352,75.728,0.3717788341255942,0.7272848387956302,0,0.23262223129529447,1.0
49,bsps,flood,0.4,100,1.0,15.752,647.8665090909093,0.07322739144622528,1.1511111111111114,36.49221435793731,115.0,25.872,75.188,0.3782087209954041,0.7299170689441763,0,0.23629929221435794,1.0
0,bsps,flood,0.5,99,0.99,17.392,661.4240734693878,0.07520265503558453,1.3023673469387753,34.04352769205782,117.0,21.344,78.36,0.33075089392133494,0.7490595264439035,0,0.19952899139191166,1.0
1,bsps,flood,0.5,100,1.0,16.34,669.570286868687,0.08312386333996241,1.3556767676767676,32.66804407713499,116.0,20.296,80.704,0.3387781770663182,0.7577509842519685,0,0.1800356506238859,1.0
2,bsps,flood,0.5,100,1.0,17.28,663.4860969696971,0.0756301431931979,1.3046464646464646,33.810137732222934,117.0,20.82,79.824,0.3310810810810811,0.7489127946898604,0,0.19378603459320948,1.0
3,bsps,flood,0.5,99,0.99,15.528,659.8286571428572,0.08301610116574101,1.28734693877551,32.49723172121804,115.0,21.152,78.436,0.3284596071481317,0.7493769639180843,0,0.2014329913694838,1.0
4,bsps,flood,0.5,100,1.0,15.972,660.9970222222223,0.0820994262989619,1.3079191919191921,33.58474167069049,116.0,21.616,79.188,0.3323649041255084,0.754537689515268,0,0.2002253339771447,1.0
5,bsps,flood,0.5,97,0.97,16.316,657.6466291666668,0.07838075458253478,1.275625,32.94411814062762,116.0,20.42,76.568,0.33604336043360433,0.7517047299491287,0,0.20003356267830172,1.0
6,bsps,flood,0.5,100,1.0,17.148,663.1322585858586,0.07689250455808763,1.3134141414141414,33.94763335227734,117.0,21.384,79.384,0.3337821663674446,0.7493194192377496,0,0.19728830072257855,1.0
7,bsps,flood,0.5,100,1.0,15.176,657.6068606060609,0.08297875592091279,1.2567272727272725,33.34706840390879,115.0,22.088,78.728,0.33247274813539873,0.7476826902349645,0,0.20798045602605864,1.0
8,bsps,flood,0.5,100,1.0,18.872,661.0454101010102,0.06731079730782329,1.2667474747474747,34.95501897763062,118.0,21.208,79.804,0.32856698787690397,0.75,0,0.19664055560041993,1.0
9,bsps,flood,0.5,100,1.0,17.476,659.5431151515153,0.07327938133608927,1.2753535353535352,35.030202697246224,118.0,21.908,78.984,0.32912692589875275,0.745890038105607,0,0.20439311959945086,1.0
10,bsps,flood,0.5,100,1.0,17.724,660.4087151515153,0.0746908150749224,1.3192323232323233,34.91267356930733,118.0,21.484,78.84,0.3297244094488189,0.7485992944594314,0,0.20675816678706155,1.0
11,bsps,flood,0.5,100,1.0,18.372,662.7952646464647,0.07123204411079916,1.3066262626262626,34.508552156106965,117.0,20.968,79.864,0.3337878787878788,0.7546067415730338,0,0.1917610214406167,1.0
12,bsps,flood,0.5,100,1.0,15.608,659.4982707070709,0.0825684132497858,1.285252525252525,33.35549503364307,115.0,21.364,79.052,0.32752360203340597,0.7468232781633742,0,0.20594360781800705,1.0
13,bsps,flood,0.5,100,1.0,16.048,658.9862707070708,0.0796961347237405,1.2766060606060605,33.23853955375254,115.0,21.52,78.952,0.3352757248436612,0.7492945517690471,0,0.20154158215010143,1.0
14,bsps,flood,0.5,100,1.0,15.3,659.7179151515153,0.08446423522011758,1.291030303030303,33.03009926352866,115.0,21.64,79.152,0.324667737695341,0.7454004041263427,0,0.2052513608709574,1.0
15,bsps,flood,0.5,100,1.0,15.432,662.505692929293,0.08439354294942529,1.2994747474747474,32.712161616161616,115.0,20.94,80.016,0.32682926829268294,0.745413870246085,0,0.19692929292929293,1.0
16,bsps,flood,0.5,82,0.82,16.416,663.0298419753087,0.08033825164460413,1.3163456790123456,33.100612164297,116.0,17.552,64.932,0.3368074602303895,0.7558027743441835,0,0.1950039494470774,1.0
17,bsps,flood,0.5,97,0.97,17.104,664.6964625000002,0.0773716061241748,1.32025,32.4738852445404,116.0,19.54,78.08,0.32782943251042,0.7480028195488722,0,0.18973677655069335,1.0
18,bsps,flood,0.5,100,1.0,17.236,660.4417939393941,0.0743790456781685,1.2800808080808082,33.716064453125,116.0,21.42,79.316,0.3316590338306988,0.7462420665850128,0,0.20149739583333334,1.0
19,bsps,flood,0.5,100,1.0,17.096,660.4119191919193,0.0756084208094012,1.2916363636363635,34.14839379894518,116.0,21.348,79.18,0.3276420370915514,0.7456006951987834,0,0.2024132971072399,1.0
20,bsps,flood,0.5,100,1.0,15.268,661.2057494949496,0.08538964978376742,1.302060606060606,32.823917061801815,115.0,21.424,79.084,0.33046270617428114,0.7462017706853208,0,0.20236277425058266,1.0
21,bsps,flood,0.5,100,1.0,15.776,662.3702101010102,0.08395880840292604,1.320242424242424,34.44453402128346,116.0,21.528,79.02,0.32591391509433965,0.7435980902777778,0,0.20743308610125766,1.0
22,bsps,flood,0.5,97,0.97,15.16,659.6959333333334,0.08584730392156863,1.3002916666666666,33.26579034391534,114.0,20.924,76.372,0.33260137607963697,0.7505725815247029,0,0.20345568783068782,1.0
23,bsps,flood,0.5,97,0.97,16.812,666.4163666666667,0.08034819365611742,1.3499583333333336,34.04191016864251,117.0,20.136,77.6,0.3337002673376317,0.7481825765701346,0,0.19051594590081816,1.0
24,bsps,flood,0.5,100,1.0,16.02,663.405385858586,0.08248024234298744,1.3183030303030305,33.97724687144483,115.0,21.488,79.204,0.33418636158362186,0.7518347070114034,0,0.2010401430196652,1.0
25,bsps,flood,0.5,99,0.99,16.26,660.6842000000001,0.07940266344633091,1.2899591836734694,33.109790095113155,115.0,21.04,78.516,0.330187265917603,0.7495316804407713,0,0.2012955067235159,1.0
26,bsps,flood,0.5,100,1.0,17.88,663.8506585858588,0.07304343816562599,1.304,33.36373946856772,116.0,21.06,79.836,0.33493938451973887,0.752860144758347,0,0.19337329876863255,1.0
27,bsps,flood,0.5,100,1.0,15.588,662.9718020202021,0.08389737687874943,1.3042020202020201,31.366485345457498,115.0,20.4,79.948,0.3335350173952503,0.7519406007424907,0,0.19322887066655842,1.0
28,bsps,flood,0.5,100,1.0,15.816,658.5786464646466,0.07989869375359572,1.2617373737373736,33.252368996517376,115.0,21.824,78.884,0.3328985507246377,0.7472527472527473,0,0.2034502308253017,1.0
29,bsps,flood,0.5,100,1.0,16.244,664.337082828283,0.08138770619358854,1.3204040404040405,32.18329409854696,115.0,20.772,79.956,0.33631539044730857,0.7493934142114385,0,0.19141164055523988,1.0
30,bsps,flood,0.5,93,0.93,15.284,659.8244304347828,0.08704429070988837,1.3254347826086954,34.91269979152189,115.0,20.612,72.776,0.33259554375092226,0.7465730524908057,0,0.2098679638637943,1.0
31,bsps,flood,0.5,100,1.0,14.744,661.2629454545455,0.08860020012667073,1.3042828282828283,32.414810013772986,115.0,21.408,79.348,0.3379380543841791,0.7554532500274033,0,0.195576440087499,1.0
32,bsps,flood,0.5,100,1.0,17.0,659.9426383838385,0.07631607628697412,1.2939797979797982,33.3220050287939,116.0,21.304,79.276,0.33628951509083105,0.7527810778701803,0,0.19815070159785872,1.0
33,bsps,flood,0.5,100,1.0,16.672,666.1291595959597,0.08095435034903559,1.3471919191919193,32.867999352541275,116.0,20.412,80.264,0.3342469925384498,0.7485891972820454,0,0.1891388798964066,1.0
34,bsps,flood,0.5,100,1.0,15.724,665.3775151515154,0.08441400654537909,1.326020202020202,33.83413615928067,115.0,21.044,79.736,0.3250236667718523,0.7432463634264604,0,0.20134874759152216,1.0
35,bsps,flood,0.5,100,1.0,21.208,662.0327797979799,0.05870176889836414,1.2404444444444445,35.25289216082841,119.0,20.94,80.272,0.33739639200390054,0.7528714338643943,0,0.18784887954049026,1.0
36,bsps,flood,0.5,97,0.97,17.464,650.8778333333335,0.07004755163030123,1.2204583333333332,36.32964196502914,117.0,22.164,74.972,0.3333333333333333,0.7460414751251405,0,0.21881765195670275,1.0
37,bsps,flood,0.5,96,0.96,18.172,669.7953894736844,0.07515881067477775,1.3630736842105262,33.652014039779374,118.0,19.436,77.56,0.33150591057049855,0.7509162138253507,0,0.1845228146414842,1.0
38,bsps,flood,0.5,100,1.0,15.244,659.8482020202022,0.08571026119849648,1.3045656565656563,33.77963366416525,115.0,21.844,78.644,0.33375688267683185,0.7506636933205905,0,0.2047930283224401,1.0
39,bsps,flood,0.5,100,1.0,16.12,663.2962060606062,0.08095973837346386,1.3030303030303032,32.3968787515006,115.0,20.776,79.94,0.33033498759305213,0.7510793001590548,0,0.1923969587835134,1.0
40,bsps,flood,0.5,100,1.0,15.692,665.9104444444446,0.08589911192656291,1.3444040404040403,33.37369401474042,116.0,21.256,79.756,0.3333842161502061,0.7488217036440971,0,0.1959180367700656,1.0
41,bsps,flood,0.5,100,1.0,16.248,659.9787919191921,0.07926612037391191,1.2862222222222222,34.08214053350683,116.0,22.048,78.636,0.3405880657249928,0.7561244758331495,0,0.20095966167859466,1.0
42,bsps,flood,0.5,100,1.0,15.296,661.9693777777778,0.08601180703827764,1.3132525252525251,32.989720998531574,115.0,21.396,79.064,0.3361026089491328,0.7540212277054382,0,0.19970631424375918,1.0
43,bsps,flood,0.5,96,0.96,16.14,654.6149600000001,0.07925444547504348,1.2717473684210527,34.26669466610668,116.0,21.132,74.768,0.32750485706355814,0.7461711251786808,0,0.21889962200755986,1.0
44,bsps,flood,0.5,100,1.0,16.404,658.2914141414142,0.07801081355100963,1.2783434343434343,33.694514425030476,116.0,21.776,78.924,0.3368715083798883,0.7497858672376874,0,0.19967492889069485,1.0
45,bsps,flood,0.5,100,1.0,15.272,662.5215636363637,0.08682722179781004,1.3243636363636364,33.44856797095603,115.0,21.436,78.984,0.3320666471791874,0.7498362087792094,0,0.20306575231948365,1.0
46,bsps,flood,0.5,99,0.99,16.928,662.2985959183674,0.07737458843186397,1.308,34.45043350237199,116.0,21.188,78.484,0.33368357850495345,0.7488119484046164,0,0.19965646981841975,1.0
47,bsps,flood,0.5,100,1.0,16.176,653.381187878788,0.07661638938403643,1.2375757575757578,33.620344994357566,115.0,21.456,78.504,0.33502673796791443,0.7536926147704591,0,0.2049814605835886,1.0
48,bsps,flood,0.5,99,0.99,16.304,660.5231836734695,0.07854248641812614,1.2766938775510202,33.28536446004408,116.0,21.096,78.84,0.33115996967399547,0.7507018528916339,0,0.1978613990694637,1.0
49,bsps,flood,0.5,100,1.0,16.124,655.7802585858587,0.07821988368624076,1.2577373737373736,33.32879800338137,115.0,21.704,78.552,0.3383077765607886,0.7558787128712872,0,0.20127203928830206,1.0
0,bsps,flood,0.6,99,0.99,17.896,668.8929183673471,0.0787348420571236,1.4031020408163268,31.357506620492973,116.0,17.524,81.504,0.28177210437394407,0.7772234481435287,0,0.16934881510151423,1.0
1,bsps,flood,0.6,100,1.0,16.792,676.6965373737374,0.08658734333357657,1.4516363636363638,30.21967390568974,117.0,16.596,83.696,0.2916157916157916,0.781491002570694,0,0.15174886678844463,1.0
2,bsps,flood,0.6,100,1.0,17.608,670.6519595959596,0.0797374084845705,1.4017373737373737,30.775744167337088,117.0,17.2,82.944,0.2878672262495231,0.7785771382893685,0,0.16063287744703675,1.0
3,bsps,flood,0.6,99,0.99,15.892,667.3629102040818,0.08753435612340175,1.3892653061224491,29.33863544063896,115.0,17.424,81.684,0.2819416031244188,0.7800056481219995,0,0.1669148504128875,1.0
4,bsps,flood,0.6,100,1.0,16.412,668.4429818181819,0.0859455918961595,1.408,30.8738138501918,116.0,17.72,82.304,0.28388980113118045,0.7797381372457981,0,0.16945958678242143,1.0
5,bsps,flood,0.6,97,0.97,16.672,665.0387916666667,0.08272218119338379,1.3758333333333335,29.88953811908737,116.0,16.824,79.72,0.2901245712222423,0.7828400709550929,0,0.16722314969393434,1.0
6,bsps,flood,0.6,100,1.0,17.64,670.854795959596,0.08064631014553615,1.4175353535353536,31.140222897669705,117.0,17.496,82.656,0.2873281867821503,0.7789773284915105,0,0.1651469098277609,1.0
7,bsps,flood,0.6,100,1.0,15.564,665.1622101010103,0.08751653575182988,1.359191919191919,30.23940993368521,115.0,18.168,82.012,0.2839705618380901,0.7744170802509598,0,0.17343348220327515,1.0
8,bsps,flood,0.6,100,1.0,19.352,668.0699676767679,0.07054998715207193,1.3617777777777778,32.32746645087329,118.0,17.48,82.812,0.27993025958930645,0.7755749405233942,0,0.16609346550677725,1.0
9,bsps,flood,0.6,100,1.0,18.068,667.2370828282831,0.0766519985594805,1.3794343434343435,32.10887885121014,118.0,17.912,82.32,0.2825765965300849,0.7766017766017766,0,0.16995887548034788,1.0
10,bsps,flood,0.6,100,1.0,18.404,668.0014343434344,0.07750832230109836,1.4216565656565656,31.70985782629203,118.0,17.652,82.096,0.28789473684210526,0.7809049773755656,0,0.1698672596186241,1.0
11,bsps,flood,0.6,100,1.0,18.836,669.6321090909092,0.07436993923211674,1.3988282828282828,32.277225060500136,118.0,17.48,82.748,0.28288729739917073,0.7743770845595448,0,0.16583759075020166,1.0
12,bsps,flood,0.6,100,1.0,16.076,667.1544080808081,0.08658832772166104,1.3888888888888888,30.062629365026375,115.0,17.556,82.388,0.28264823572208075,0.7785528273809523,0,0.16839153368498364,1.0
13,bsps,flood,0.6,100,1.0,16.428,666.4762989898992,0.08401561330539659,1.378060606060606,30.431554836971166,115.0,17.736,82.232,0.28412156087034707,0.7763120965478529,0,0.17023713284828887,1.0
14,bsps,flood,0.6,100,1.0,15.628,667.2773535353537,0.0892074540927482,1.3926868686868685,29.684097324909263,115.0,17.756,82.328,0.28387213948419904,0.7784810126582279,0,0.1683694044898508,1.0
15,bsps,flood,0.6,100,1.0,15.772,669.5481777777779,0.08862875169397356,1.394181818181818,29.941757424068186,115.0,17.188,82.94,0.2803809523809524,0.7740487804878049,0,0.1660014881959007,1.0
16,bsps,flood,0.6,82,0.82,16.888,670.633027160494,0.08417079387527157,1.4187654320987653,30.262693702604682,116.0,14.456,67.568,0.2920091324200913,0.7830346475507766,0,0.1629574678536103,1.0
17,bsps,flood,0.6,97,0.97,17.516,671.9086958333335,0.08103905640838206,1.4174166666666665,29.442881764908652,116.0,15.956,81.04,0.2822774659182037,0.7779143618111043,0,0.15629093416063428,1.0
18,bsps,flood,0.6,100,1.0,17.68,667.671886868687,0.07802818901085155,1.3777777777777778,30.961403271596595,116.0,17.704,82.416,0.28210838901262064,0.7740783632503377,0,0.17006894687035284,1.0
19,bsps,flood,0.6,100,1.0,17.568,667.9364404040405,0.07936929598704626,1.3932525252525252,31.539214380825566,116.0,17.608,82.42,0.2729139443718499,0.771962792445739,0,0.17157123834886817,1.0
20,bsps,flood,0.6,100,1.0,15.736,668.5998303030304,0.08923055673447831,1.4020202020202022,29.939487870619946,115.0,17.68,82.264,0.2860787172011662,0.7764459665144596,0,0.16920485175202157,1.0
21,bsps,flood,0.6,100,1.0,16.164,669.5683393939395,0.0878888299427515,1.4174141414141412,31.439443092727764,116.0,17.94,82.116,0.28110178766873406,0.7718197375926983,0,0.17403352257366855,1.0
22,bsps,flood,0.6,97,0.97,15.584,667.5843125000001,0.09035898984593838,1.4069583333333335,30.157529063768315,115.0,17.132,79.688,0.2853953488372093,0.7829647058823529,0,0.1685354612368439,1.0
23,bsps,flood,0.6,97,0.97,17.128,674.0104375000001,0.0848398742976723,1.4522083333333335,30.99854368932039,117.0,16.48,80.724,0.29145332808192204,0.7811207609594706,0,0.15665742024965326,1.0
24,bsps,flood,0.6,100,1.0,16.372,670.7206101010102,0.08669407930486364,1.4166868686868688,31.43352953115486,116.0,17.824,82.284,0.27990158970476914,0.7722200469851214,0,0.17224815641702185,1.0
25,bsps,flood,0.6,99,0.99,16.58,667.7562653061226,0.08362320070885497,1.3853061224489798,30.62228427433086,115.0,17.476,81.496,0.27731881336838154,0.7723522640061397,0,0.17339780698767282,1.0
26,bsps,flood,0.6,100,1.0,18.308,671.7357656565658,0.07712013803572111,1.4102222222222223,30.24189107514606,116.0,17.06,83.156,0.28801255640572887,0.7819852569928305,0,0.15835068161977034,1.0
27,bsps,flood,0.6,100,1.0,16.024,670.1826505050506,0.08775499947058255,1.4021414141414141,28.455898195529223,115.0,16.696,83.112,0.28595955742083173,0.7816338467537531,0,0.16119041206571505,1.0
28,bsps,flood,0.6,100,1.0,16.148,665.7718262626263,0.08428415669298021,1.3589898989898987,30.506272764063134,115.0,18.096,81.98,0.2849090909090909,0.7748571428571429,0,0.17307432888169433,1.0
29,bsps,flood,0.6,100,1.0,16.46,671.49858989899,0.08617196196571843,1.4167272727272726,29.4705164701098,115.0,17.172,82.968,0.2878411910669975,0.7765457996204176,0,0.16232885997017757,1.0
30,bsps,flood,0.6,93,0.93,15.708,667.7883565217393,0.09150761213480288,1.4323478260869564,32.02887252778981,115.0,16.952,75.864,0.2824427480916031,0.7744484054340495,0,0.1769164140320485,1.0
31,bsps,flood,0.6,100,1.0,15.108,668.2721575757575,0.0927613771849066,1.3987878787878787,30.029987138698978,115.0,17.888,82.316,0.2893263500090302,0.7775016725604511,0,0.1683476612739457,1.0
32,bsps,flood,0.6,100,1.0,17.496,666.6289292929293,0.07928151223275062,1.3839595959595958,31.040677966101693,116.0,17.908,82.068,0.2885292047853624,0.77295097482491,0,0.17064406779661018,1.0
33,bsps,flood,0.6,100,1.0,16.984,673.2950747474749,0.08512367396010327,1.4431919191919191,30.1991075654114,115.0,16.772,83.208,0.2871531736982136,0.775830997196636,0,0.15901561760530053,1.0
34,bsps,flood,0.6,100,1.0,16.108,672.895890909091,0.088731136292901,1.427313131313131,30.556687898089173,116.0,17.3,82.936,0.2793185419968304,0.776225884244373,0,0.16480053637277908,1.0
35,bsps,flood,0.6,100,1.0,21.84,669.7966505050506,0.06180404545986543,1.3459797979797978,32.58732081566727,120.0,16.744,83.62,0.2867540029112082,0.7829679059421671,0,0.15546133656369876,1.0
36,bsps,flood,0.6,97,0.97,17.96,658.6970666666667,0.07399612465600276,1.3268333333333335,33.018088571626585,117.0,18.372,78.332,0.28904271484045246,0.7792001412554075,0,0.18144015524291357,1.0
37,bsps,flood,0.6,96,0.96,18.696,677.214905263158,0.0783750099190184,1.462821052631579,30.896498814339516,118.0,15.736,80.552,0.28504072010287185,0.7779612505504183,0,0.15239224438554888,1.0
38,bsps,flood,0.6,100,1.0,15.596,667.8389131313132,0.09067936838034876,1.4122424242424243,30.721618887015175,115.0,17.852,82.048,0.28737067427755975,0.7815311180466312,0,0.17005059021922428,1.0
39,bsps,flood,0.6,100,1.0,16.38,670.6275353535356,0.08571173594016733,1.4021414141414144,29.404235419867728,115.0,17.04,83.084,0.282904984423676,0.7796124184298991,0,0.16019774200013362,1.0
40,bsps,flood,0.6,100,1.0,16.152,673.5385858585859,0.08982206660441955,1.446949494949495,30.489430456442708,116.0,17.364,82.956,0.28596187175043325,0.7791587948692453,0,0.16339033257035143,1.0
41,bsps,flood,0.6,100,1.0,16.68,667.7341171717172,0.08347621700815715,1.390909090909091,31.394376693766937,116.0,18.164,81.964,0.2904692615496544,0.7806132165301847,0,0.16964769647696476,1.0
42,bsps,flood,0.6,100,1.0,15.576,669.2014464646466,0.09074539396696259,1.4111515151515153,30.26278264412304,115.0,17.772,82.212,0.28886458902861306,0.7788452392276229,0,0.1692130101174713,1.0
