net,q,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
31,0.8,static,17.0,560.6106909090909,0.07526559714795009,1.2795151515151515,15.247895046015273,17.0,62.328,99.0,0.0,1.0,0,0.0,1.0
32,0.8,static,20.0,559.4107353535355,0.06317373737373737,1.2634747474747476,16.696951583980873,20.0,62.916,99.0,0.0,1.0,0,0.0,1.0
33,0.8,static,19.0,560.979402020202,0.0680956937799043,1.2938181818181815,16.532752020416844,19.0,62.912,99.0,0.0,1.0,0,0.0,1.0
34,0.8,static,18.0,558.9614787878788,0.07026262626262628,1.2647272727272727,15.813127930341594,18.0,64.792,99.0,0.0,1.0,0,0.0,1.0
35,0.8,static,24.0,555.2411515151516,0.04916329966329966,1.179919191919192,19.143922596250757,24.0,62.188,99.0,0.0,1.0,0,0.0,1.0
36,0.8,static,21.0,554.3888375,0.05693055555555557,1.1955416666666665,17.75772120200334,21.0,65.228,96.0,0.0,1.0,0,0.0,1.0
37,0.8,static,21.0,563.572012631579,0.06275087719298246,1.3177684210526317,17.529213705684295,21.0,57.812,95.0,0.0,1.0,0,0.0,1.0
38,0.8,static,17.0,561.3109898989899,0.07614973262032086,1.2945454545454544,14.689628332360382,17.0,62.84,99.0,0.0,1.0,0,0.0,1.0
39,0.8,static,19.0,559.0332080808082,0.06610313662945243,1.2559595959595962,15.813914501257335,19.0,62.66,99.0,0.0,1.0,0,0.0,1.0
40,0.8,static,18.0,562.987393939394,0.07311784511784512,1.316121212121212,15.904347826086957,18.0,61.704,99.0,0.0,1.0,0,0.0,1.0
41,0.8,static,19.0,561.3752282828284,0.0677278043593833,1.2868282828282829,16.90815765352887,19.0,61.604,99.0,0.0,1.0,0,0.0,1.0
42,0.8,static,17.0,561.2986545454545,0.07576232917409388,1.287959595959596,15.199567440031458,17.0,62.492,99.0,0.0,1.0,0,0.0,1.0
43,0.8,static,20.0,557.7145768421052,0.06216,1.2432,14.901178603807796,20.0,62.896,95.0,0.0,1.0,0,0.0,1.0
44,0.8,static,19.0,558.1879232323232,0.0654354066985646,1.2432727272727275,16.290096767551987,19.0,63.916,99.0,0.0,1.0,0,0.0,1.0
45,0.8,static,17.0,560.2228363636365,0.07567439096850861,1.2864646464646468,15.33284853521712,17.0,64.64,99.0,0.0,1.0,0,0.0,1.0
46,0.8,static,19.0,558.9683632653062,0.06663587540279269,1.2660816326530613,16.62467588591184,19.0,63.924,98.0,0.0,1.0,0,0.0,1.0
47,0.8,static,19.0,556.8849373737374,0.06343859649122807,1.2053333333333336,15.995927865037812,19.0,62.672,99.0,0.0,1.0,0,0.0,1.0
48,0.8,static,18.0,558.3371387755102,0.068718820861678,1.2369387755102041,14.865625602467707,18.0,61.78,98.0,0.0,1.0,0,0.0,1.0
49,0.8,static,18.0,555.6551393939394,0.06688888888888889,1.204,15.299724050095522,18.0,65.804,99.0,0.0,1.0,0,0.0,1.0
0,0.8,bsps,15.42,543.0295918367348,0.06005627894496916,0.9221224489795918,23.86879576891782,113.0,35.24,66.248,0.48044782087165133,0.8477657935285053,0,0.11187957689178193,1.0
1,0.8,bsps,14.388,549.6266707070707,0.07053878811819987,1.013010101010101,25.180722891566266,114.0,33.364,69.784,0.4753097667638484,0.8347587049480758,0,0.12068273092369478,1.0
2,0.8,bsps,15.992,549.817103030303,0.06337607164077752,1.0115959595959596,24.435992907801417,114.0,31.64,70.54,0.4759228840667416,0.8487645940809123,0,0.1127659574468085,1.0
3,0.8,bsps,14.216,542.8775877551021,0.06487229012484116,0.921469387755102,23.213555787278416,112.0,35.796,67.48,0.4784124217697853,0.8421676043825881,0,0.12116788321167883,1.0
4,0.8,bsps,14.416,544.4879030303031,0.0657923158903551,0.9432727272727273,24.904368108566583,113.0,35.432,67.736,0.478328900015647,0.8414071510957324,0,0.1291348600508906,1.0
5,0.8,bsps,14.876,544.2074916666667,0.06294679038281979,0.9347916666666667,22.313468894705053,112.0,33.548,66.396,0.48130414956680345,0.843143596377749,0,0.10469096033823233,1.0
6,0.8,bsps,15.228,546.8044161616164,0.06411616274067254,0.9753535353535353,24.455457227138645,114.0,33.652,68.576,0.4784649592357737,0.8415251712838844,0,0.11642084562438544,1.0
7,0.8,bsps,13.84,541.7385131313132,0.06528354140412963,0.9014545454545455,24.008997698263236,113.0,36.364,67.732,0.4786304788644517,0.8392648774795799,0,0.12722326846620632,1.0
8,0.8,bsps,16.828,539.804,0.05217262308077581,0.8736565656565657,23.81026405451448,114.0,37.336,67.736,0.4822592324402607,0.8447359092520382,0,0.10711243611584327,1.0
9,0.8,bsps,15.9,541.8399393939394,0.057067834212571056,0.902989898989899,25.444278394534585,115.0,36.944,67.452,0.4804626445764301,0.8445692883895131,0,0.11870196413321947,1.0
10,0.8,bsps,15.956,546.1781737373738,0.061207315109688694,0.971030303030303,24.395372032714942,115.0,35.62,68.428,0.4793544965527691,0.8470853280765981,0,0.118491921005386,1.0
11,0.8,bsps,16.648,543.3772040404041,0.05597682086479817,0.928969696969697,25.204272086271256,114.0,36.176,68.4,0.4797828376954866,0.8426717315606205,0,0.11447532144338449,1.0
12,0.8,bsps,14.256,541.3184363636364,0.06337080775235855,0.900929292929293,22.1072830353249,112.0,37.368,67.556,0.4826093560145808,0.8500973393900065,0,0.10815525512429132,1.0
13,0.8,bsps,14.844,544.1750828282828,0.06314636485518837,0.9353939393939393,22.616514489876934,112.0,34.992,68.436,0.48046692607003894,0.8491176470588235,0,0.10817784835252084,1.0
14,0.8,bsps,14.156,544.8896282828284,0.06717876012876013,0.9507878787878787,22.960566615620216,112.0,35.204,68.888,0.47878025778057215,0.8462847419171866,0,0.11408882082695253,1.0
15,0.8,bsps,14.332,545.1788686868688,0.0667339711091048,0.9521616161616162,23.120951619352258,113.0,35.2,69.488,0.4797626788036411,0.8435544430538173,0,0.1135545781687325,1.0
16,0.8,bsps,14.836,547.3434666666668,0.0665451690647769,0.984246913580247,22.619818222123698,113.0,27.396,56.316,0.47963483146067415,0.8544212796549245,0,0.10507647971624917,1.0
17,0.8,bsps,15.776,546.7154041666668,0.06205750294776031,0.977375,23.786396413954396,113.0,34.108,68.728,0.47593582887700536,0.8381693090038888,0,0.11479243812122393,1.0
18,0.8,bsps,15.652,542.3640202020204,0.05830434826611298,0.9113131313131313,23.163647851727042,113.0,35.764,68.016,0.4816939032055311,0.8448047650562541,0,0.11352148272957034,1.0
19,0.8,bsps,15.632,544.5099434343434,0.06055166652519593,0.9445252525252524,23.02932254802831,113.0,35.088,68.652,0.4812149015265364,0.8564194221030682,0,0.10535894843276036,1.0
20,0.8,bsps,13.96,548.6416121212121,0.07166112351700588,0.9991111111111112,23.256438356164384,113.0,33.112,69.54,0.4758853011256265,0.847218594933403,0,0.11744292237442923,1.0
21,0.8,bsps,14.22,546.0407151515152,0.06807484084542909,0.9648888888888889,23.278617710583152,113.0,34.3,67.592,0.4809071072319202,0.8446969696969697,0,0.10897310033379148,1.0
22,0.8,bsps,14.0,544.8148791666667,0.06792061202686203,0.9502083333333333,25.205795262267344,113.0,34.1,65.944,0.476236507169325,0.8365867261572784,0,0.1343062605752961,1.0
23,0.8,bsps,15.552,548.8835583333333,0.06506401143790849,1.01125,25.058897770298696,115.0,33.344,67.784,0.4805605400324703,0.8487036429274697,0,0.11169541438788388,1.0
24,0.8,bsps,14.508,545.7644525252525,0.06655765465471349,0.9641212121212122,23.862838611217093,113.0,34.356,67.988,0.47816054062963576,0.8416518122400475,0,0.11541396413582602,1.0
25,0.8,bsps,15.236,544.0783346938777,0.061541236604531924,0.9373061224489796,24.029128163921254,113.0,35.312,68.072,0.47789421974783036,0.8461538461538461,0,0.11932503013258337,1.0
26,0.8,bsps,16.124,539.737094949495,0.0546170128041129,0.8795959595959596,23.366580004727016,113.0,37.232,66.572,0.48462828395751817,0.8473960436011304,0,0.10872134247222878,1.0
27,0.8,bsps,14.104,547.9921050505052,0.07014888531947355,0.9873939393939394,21.06441947565543,111.0,33.324,70.332,0.48050986842105264,0.8565868263473054,0,0.10168539325842697,1.0
28,0.8,bsps,14.672,545.0293131313132,0.06441720501720502,0.9435151515151515,23.408276125095348,112.0,33.924,68.704,0.47790744466800805,0.8464335664335665,0,0.11536994660564455,1.0
29,0.8,bsps,15.256,544.9580404040405,0.06262833593421828,0.9543838383838384,23.60336300692384,113.0,35.4,69.052,0.47878636325748103,0.8432216415616354,0,0.11572700296735905,1.0
30,0.8,bsps,13.532,542.4710260869566,0.06894680298388738,0.9280434782608696,24.022552783109404,113.0,34.876,61.628,0.48238398261679344,0.8428770949720671,0,0.11564299424184261,1.0
31,0.8,bsps,13.764,545.9865212121213,0.07037977850036672,0.9660202020202021,22.937536714313687,113.0,35.004,69.116,0.4796071909400491,0.8493922324340349,0,0.11024084589778735,1.0
32,0.8,bsps,15.596,544.2808444444445,0.06048239534612084,0.94020202020202,24.098824467025302,113.0,35.128,68.428,0.4788449660284126,0.8347483323226198,0,0.1177525403466826,1.0
33,0.8,bsps,15.524,546.1356525252527,0.06282204110341365,0.9745454545454545,23.916418545299873,113.0,35.74,69.364,0.4812881464824928,0.8348820586132952,0,0.10974053594215227,1.0
34,0.8,bsps,14.376,543.4660646464647,0.06512453302292874,0.9336565656565656,24.4362580933244,113.0,36.28,67.7,0.4810985193150798,0.8430092751631741,0,0.12100915382897968,1.0
35,0.8,bsps,19.06,541.4774424242427,0.04683884447565374,0.8877979797979798,25.82563999193711,116.0,35.236,69.176,0.47946764731634706,0.8328031106398021,0,0.11187260632936907,1.0
36,0.8,bsps,15.908,538.9460791666668,0.054258155002891856,0.8615833333333334,25.1817612687813,114.44999999999982,35.576,63.932,0.48108185872536324,0.8428912783751493,0,0.12166110183639399,1.0
37,0.8,bsps,16.736,549.2406736842106,0.06064051079711663,1.0138526315789473,25.291740938799762,115.0,32.876,67.372,0.4782769117240107,0.8387762117566174,0,0.11091305208952268,1.0
38,0.8,bsps,13.98,545.9829737373738,0.0693573963073963,0.9682828282828283,24.406110138159175,113.0,35.04,68.344,0.4782608695652174,0.836947094535993,0,0.12220276318349874,1.0
39,0.8,bsps,14.82,544.2548323232324,0.0635651053739289,0.9405252525252524,22.972967309304273,112.0,35.392,68.956,0.4817207818761757,0.8514720476347999,0,0.1125314333612741,1.0
40,0.8,bsps,14.284,548.244387878788,0.0703565527065527,1.002060606060606,23.003780718336483,113.0,34.88,69.448,0.48004646146187674,0.8489208633093526,0,0.10491493383742911,1.0
41,0.8,bsps,14.808,546.1944686868686,0.06521012970326696,0.9648888888888889,25.17635197066911,114.0,33.848,68.292,0.47695796549769176,0.8395839036408431,0,0.1233730522456462,1.0
42,0.8,bsps,14.276,546.5501777777778,0.0683738171414642,0.9743434343434344,23.989382618953993,113.0,35.06,68.768,0.47833027376486553,0.8421204263900893,0,0.11875737318128195,1.0
43,0.8,bsps,14.368,542.5295536842107,0.06392730049104661,0.9154947368421054,23.25929283771532,113.0,34.444,64.2,0.4808912498155526,0.8514219384793964,0,0.12194016319129647,1.0
44,0.8,bsps,14.852,543.2998222222224,0.06257764131293543,0.9268282828282828,24.640518838789376,114.0,36.116,68.3,0.4786219624730852,0.842391304347826,0,0.12456248713197447,1.0
45,0.8,bsps,13.776,544.7610262626263,0.06938878865242501,0.9546666666666667,23.77020569291502,113.0,36.1,67.852,0.4802290489824344,0.8316542086447839,0,0.11905256596717224,1.0
46,0.8,bsps,15.108,543.7967673469389,0.062033346928515004,0.9370204081632653,23.354796888504755,113.0,35.32,67.136,0.4824596293055445,0.8518265619665415,0,0.10458081244598098,1.0
47,0.8,bsps,15.176,543.261591919192,0.060525284882147624,0.915030303030303,23.982354081830522,113.0,34.812,68.516,0.477874154660394,0.8457392197125256,0,0.12100058173356602,1.0
48,0.8,bsps,15.288,544.0599673469388,0.061125747148676315,0.9330612244897959,23.518025833815308,114.0,35.176,68.664,0.47886393659180976,0.845926800472255,0,0.10911895122421439,1.0
49,0.8,bsps,14.804,541.0864161616162,0.060334710278827926,0.8911515151515151,23.547866694969223,113.0,36.504,67.168,0.4820783350195115,0.8431372549019608,0,0.11441307578008915,1.0
0,0.8,ewma,15.592,543.9824979591838,0.06038108967126469,0.9388163265306123,21.526037428803907,113.0,35.884,67.396,0.4735035913806864,0.8816770186335404,0,0.0870626525630594,1.0
1,0.8,ewma,14.78,551.0646828282829,0.07033507803017608,1.037090909090909,22.59558232931727,113.0,33.868,71.152,0.4679073990013618,0.876661514683153,0,0.09196787148594378,1.0
2,0.8,ewma,16.172,550.7952525252526,0.0636995390860716,1.0282020202020203,21.91755319148936,113.0,32.192,71.708,0.46601690529584266,0.8826586433260394,0,0.0875886524822695,1.0
3,0.8,ewma,14.2,543.773718367347,0.06605924160873142,0.9368571428571429,20.97997914494265,112.0,36.308,68.52,0.4713833992094862,0.8740298507462687,0,0.09801876955161627,1.0
4,0.8,ewma,14.764,545.4448484848486,0.06525430962712603,0.9585858585858587,22.448261238337576,113.0,35.712,68.664,0.4712858926342072,0.872743156668608,0,0.10156912637828669,1.0
5,0.8,ewma,15.188,545.2220958333335,0.06280018315018315,0.951625,19.810750956311658,111.0,33.932,67.424,0.476194086429113,0.8820261437908496,0,0.07831689148379303,1.0
6,0.8,ewma,15.332,547.839696969697,0.06491412207980835,0.9925252525252526,21.3795476892822,113.0,34.084,69.68,0.47120118148999013,0.8861714975845411,0,0.08416912487708948,1.0
7,0.8,ewma,13.98,542.767802020202,0.0656372455431279,0.9174141414141415,21.32349863988282,112.0,36.564,68.752,0.47084048027444253,0.8773364485981309,0,0.09834693450512659,1.0
8,0.8,ewma,17.084,540.4904121212121,0.05195586411066287,0.8837979797979798,21.719548551959114,113.0,37.416,68.396,0.477491961414791,0.8804270462633452,0,0.08411413969335604,1.0
9,0.8,ewma,16.056,542.6413656565657,0.05764592254125043,0.9163636363636364,23.495943637916312,114.0,37.328,68.32,0.4717216631562524,0.8711097139264382,0,0.09863364645602049,1.0
10,0.8,ewma,16.168,547.3623232323233,0.06165020389540513,0.9905858585858586,21.801516058248552,114.0,36.14,69.72,0.4722306295399516,0.880871533672892,0,0.08996608817075603,1.0
11,0.8,ewma,16.692,544.290294949495,0.056703823831636004,0.9433131313131314,22.54313562836997,114.0,36.288,69.168,0.47310958350181964,0.8800637958532695,0,0.08730817088345084,1.0
12,0.8,ewma,14.156,541.7753494949495,0.06448315041069051,0.9082828282828281,20.649803750545136,111.0,37.472,68.012,0.4751934456076468,0.8794002607561929,0,0.09180113388573921,1.0
13,0.8,ewma,14.98,544.9849050505051,0.06333308681151818,0.9486868686868687,19.855498213576816,112.0,35.344,69.344,0.47475765800697944,0.8912071535022354,0,0.0793965859468043,1.0
14,0.8,ewma,14.424,545.9010626262626,0.06719669894375777,0.9676363636363635,21.14854517611026,112.0,35.612,69.936,0.47177957453489283,0.8738251210481345,0,0.0945635528330781,1.0
15,0.8,ewma,14.396,546.254193939394,0.06756820031820032,0.9711515151515151,20.646341463414632,112.0,36.004,70.848,0.47175324675324676,0.8776729559748427,0,0.08856457417033187,1.0
16,0.8,ewma,14.936,548.6024,0.06768943146742712,1.0062222222222224,19.42473952560408,111.0,28.1,57.572,0.4716358179089545,0.8976406533575317,0,0.07381955220571935,1.0
17,0.8,ewma,16.064,547.5627125000001,0.06173713478446935,0.9898333333333332,21.545507698304423,113.0,34.008,69.324,0.46774617067833696,0.8754887218045113,0,0.0904307152601832,1.0
18,0.8,ewma,15.972,543.3922464646465,0.05823371907685633,0.9297777777777777,20.87089300758214,112.0,36.668,69.44,0.4748099976494555,0.8751255440241045,0,0.08803706823925864,1.0
19,0.8,ewma,15.832,545.4717131313132,0.06079457837006856,0.9615353535353536,21.41799797775531,112.0,35.772,69.856,0.47296123786216154,0.8841884188418841,0,0.08574317492416582,1.0
20,0.8,ewma,14.484,549.9682343434345,0.07056323306323307,1.02,20.14027397260274,112.0,33.368,70.72,0.46913378090715574,0.8935552033808769,0,0.08200913242009132,1.0
21,0.8,ewma,14.376,546.944888888889,0.06860593821574212,0.9801212121212121,21.221087767524054,112.0,34.744,68.584,0.47402850245308,0.8774928774928775,0,0.08757117612409189,1.0
22,0.8,ewma,14.072,546.0885250000001,0.06901314293345544,0.9705000000000001,21.594754653130288,112.0,34.388,67.092,0.46998394863563403,0.8779661016949153,0,0.09729272419627749,1.0
23,0.8,ewma,15.832,549.7193708333333,0.06483762254901962,1.02525,22.947833403449728,114.0,33.7,68.648,0.4727551803530315,0.8759510420112471,0,0.08897770298695835,1.0
24,0.8,ewma,14.7,546.9333414141415,0.0670838605343953,0.9844040404040404,21.752384586035863,112.0,35.096,69.368,0.4700946112710819,0.8750373692077728,0,0.09252193819152996,1.0
25,0.8,ewma,15.172,544.9774367346939,0.06275763327308946,0.9523265306122449,21.408196062675774,112.0,35.768,69.056,0.47050183598531214,0.8786838340486409,0,0.09421454399357171,1.0
26,0.8,ewma,16.34,540.4253696969698,0.0546774084589874,0.8917575757575757,21.365634601748994,112.0,37.688,67.412,0.4791733163102458,0.8784440842787682,0,0.08863152918931695,1.0
27,0.8,ewma,14.244,548.5577010101011,0.07011651866651866,0.9975353535353536,19.482209737827716,110.0,33.752,71.052,0.47191011235955055,0.8799516177804657,0,0.08445692883895131,1.0
28,0.8,ewma,14.776,545.8572848484849,0.06486710087298322,0.9572121212121213,20.59515636918383,112.0,34.256,69.6,0.4685370741482966,0.8831205673758865,0,0.08657513348588863,1.0
29,0.8,ewma,15.136,546.0599030303031,0.06434365634365634,0.9733737373737374,20.17784371909001,111.0,36.056,70.336,0.47175610566539294,0.8826276463262764,0,0.08387734915924827,1.0
30,0.8,ewma,13.644,543.2425304347826,0.06937032826508531,0.942086956521739,21.885076775431862,112.0,35.496,62.584,0.475267483330749,0.870617110799439,0,0.09596928982725528,1.0
31,0.8,ewma,13.724,546.5592202020201,0.07124007692644056,0.9755959595959596,20.908948502056003,112.0,35.292,69.768,0.4716236482753177,0.8763134193935755,0,0.09144311728999413,1.0
32,0.8,ewma,15.728,545.5682101010102,0.061242976027908944,0.9614545454545455,21.314604502889022,112.0,35.688,69.84,0.47129629629629627,0.8738601823708206,0,0.08846383741781232,1.0
33,0.8,ewma,15.684,547.2302222222222,0.06349401343028793,0.9946666666666666,21.240535942152274,113.0,36.696,70.84,0.4765875561257216,0.8743700503959683,0,0.08273075287111867,1.0
34,0.8,ewma,14.308,544.5947353535355,0.06673449698449699,0.9534949494949494,21.91560616208975,113.0,37.032,69.076,0.47325408618127784,0.8707553707553708,0,0.09555704398303193,1.0
35,0.8,ewma,19.672,542.386105050505,0.04598759989541938,0.9023434343434343,23.861922999395283,115.0,35.736,70.348,0.4737762237762238,0.8743772241992882,0,0.08748236242693005,1.0
36,0.8,ewma,16.06,539.7380750000001,0.05457731264908122,0.8754166666666667,22.811978297161936,114.0,36.12,64.92,0.4739788959873663,0.8722506779150346,0,0.09724540901502504,1.0
37,0.8,ewma,16.92,550.3961136842106,0.061120764217044155,1.0326315789473683,22.774806892453952,114.0,33.24,68.492,0.4706966457795798,0.8747412008281573,0,0.08476926123984947,1.0
38,0.8,ewma,14.188,547.4672040404041,0.0700036162490708,0.9917979797979799,20.653434520334695,112.0,35.32,69.676,0.4731322718922229,0.889406286379511,0,0.08250632418758513,1.0
39,0.8,ewma,14.772,545.3642141414141,0.06491505161505162,0.9578181818181818,20.2476948868399,112.0,35.52,69.932,0.4741872243097533,0.8849734042553191,0,0.08445096395641241,1.0
40,0.8,ewma,14.268,549.5220525252525,0.07189435988847753,1.023030303030303,20.24914933837429,112.0,35.368,70.768,0.4736536868268434,0.889937106918239,0,0.07693761814744801,1.0
41,0.8,ewma,14.908,547.4225858585859,0.06613938479820831,0.9852121212121212,22.736571952337304,113.0,34.352,69.56,0.467178658043654,0.8705234159779615,0,0.09825847846012832,1.0
42,0.8,ewma,14.54,547.7263717171718,0.0683896473896474,0.9932121212121212,21.16220998820291,113.0,35.384,69.9,0.4708455970089889,0.883931175269758,0,0.08887141171844279,1.0
43,0.8,ewma,14.576,543.4622231578948,0.06465942560019959,0.9314105263157895,20.34927470534905,110.0,34.96,65.232,0.47539174575148974,0.8902260052832404,0,0.09043517679057117,1.0
44,0.8,ewma,15.244,544.4764,0.0621756440727029,0.9471111111111111,22.56639901173564,113.0,36.988,69.856,0.4708499539736115,0.8700923787528868,0,0.09944410129709698,1.0
45,0.8,ewma,14.12,545.7553171717173,0.06901581784228843,0.9708686868686869,21.358196551007687,112.0,36.42,68.816,0.4739117011423279,0.8758212877792378,0,0.0918346145854976,1.0
46,0.8,ewma,15.348,544.1772408163266,0.06150530333012325,0.9429795918367347,22.354796888504755,113.0,35.412,67.508,0.4768253968253968,0.8744827586206897,0,0.09183232497839239,1.0
47,0.8,ewma,15.092,544.2313454545455,0.06193176191999721,0.9317171717171717,21.495443087066125,112.0,35.464,69.712,0.47044172588088784,0.8784099766173032,0,0.09443474888501066,1.0
48,0.8,ewma,15.32,544.852918367347,0.06203772512668071,0.9458775510204082,21.44900713321766,113.0,35.256,69.292,0.47128141738772145,0.875482912332838,0,0.08771929824561403,1.0
49,0.8,ewma,14.676,542.3277373737374,0.062260526510526513,0.9123636363636363,20.70494587136489,112.0,37.176,68.588,0.47643450018044026,0.8842607313195548,0,0.08681808533220123,1.0
0,0.9,static,19.0,557.5527714285714,0.06539419978517721,1.2424897959183674,15.01443816698054,19.0,65.236,98.0,0.0,1.0,0,0.0,1.0
1,0.9,static,18.0,564.1211797979798,0.07318518518518517,1.317333333333333,16.742781077206637,18.0,59.584,99.0,0.0,1.0,0,0.0,1.0
2,0.9,static,20.0,563.6022303030304,0.06539797979797979,1.3079595959595958,16.66870174178488,20.0,57.512,99.0,0.0,1.0,0,0.0,1.0
3,0.9,static,18.0,558.8831551020409,0.06953061224489795,1.2515510204081635,14.68235294117647,18.0,62.348,98.0,0.0,1.0,0,0.0,1.0
4,0.9,static,19.0,558.8864444444445,0.06617969165337587,1.2574141414141413,15.384197959626656,19.0,64.516,99.0,0.0,1.0,0,0.0,1.0
5,0.9,static,19.0,558.8853666666666,0.06558771929824561,1.2461666666666664,14.530901722391084,19.0,60.368,96.0,0.0,1.0,0,0.0,1.0
6,0.9,static,21.0,560.2429575757576,0.06095238095238095,1.28,17.25776265418971,21.0,63.28,99.0,0.0,1.0,0,0.0,1.0
7,0.9,static,18.0,556.848,0.06774859708193043,1.2194747474747474,15.215821501014199,18.0,64.272,99.0,0.0,1.0,0,0.0,1.0
8,0.9,static,22.0,553.4602060606061,0.05334986225895317,1.1736969696969697,17.819780674529277,22.0,66.804,99.0,0.0,1.0,0,0.0,1.0
9,0.9,static,21.0,554.6181454545455,0.05685233285233285,1.1938989898989898,18.255797773654916,21.0,67.804,99.0,0.0,1.0,0,0.0,1.0
10,0.9,static,22.0,560.5502343434343,0.05829752066115702,1.2825454545454544,16.85807770961145,22.0,64.028,99.0,0.0,1.0,0,0.0,1.0
11,0.9,static,22.0,557.928286868687,0.05659320477502296,1.245050505050505,18.113127001067237,22.0,64.74,99.0,0.0,1.0,0,0.0,1.0
12,0.9,static,19.0,555.3666101010102,0.06375757575757576,1.2113939393939395,16.076772082878954,19.0,67.072,99.0,0.0,1.0,0,0.0,1.0
13,0.9,static,18.0,559.3260444444445,0.06955331088664421,1.2519595959595964,14.409531189461449,18.0,62.056,99.0,0.0,1.0,0,0.0,1.0
14,0.9,static,18.0,560.4441898989899,0.0708260381593715,1.274868686868687,15.122091941187419,18.0,61.788,99.0,0.0,1.0,0,0.0,1.0
15,0.9,static,18.0,558.2354787878788,0.0688956228956229,1.240121212121212,15.563215996667362,18.0,63.228,99.0,0.0,1.0,0,0.0,1.0
16,0.9,static,20.0,561.8110666666666,0.065079012345679,1.3015802469135802,16.26248023492207,20.0,50.572,81.0,0.0,1.0,0,0.0,1.0
17,0.9,static,20.0,562.0934291666667,0.06454375,1.290875,14.854657687991022,20.0,57.076,96.0,0.0,1.0,0,0.0,1.0
18,0.9,static,20.0,556.6464565656565,0.061183838383838375,1.2236767676767677,15.38798525265669,20.0,64.856,99.0,0.0,1.0,0,0.0,1.0
19,0.9,static,19.0,558.2974222222222,0.06589686337054758,1.2520404040404038,15.989652317880795,19.0,64.048,99.0,0.0,1.0,0,0.0,1.0
20,0.9,static,18.0,564.1634343434345,0.07319865319865321,1.3175757575757574,15.466606660666066,18.0,58.56,99.0,0.0,1.0,0,0.0,1.0
21,0.9,static,18.0,560.7097575757575,0.07140965207631873,1.2853737373737375,15.28310502283105,18.0,63.748,99.0,0.0,1.0,0,0.0,1.0
22,0.9,static,17.0,560.1984041666668,0.07515931372549019,1.2777083333333332,14.623571730850614,17.0,61.34,96.0,0.0,1.0,0,0.0,1.0
23,0.9,static,19.0,565.4280250000002,0.07077631578947369,1.34475,17.634455445544553,19.0,56.904,96.0,0.0,1.0,0,0.0,1.0
24,0.9,static,18.0,562.2973171717173,0.07270482603815936,1.3086868686868687,15.564729313778743,18.0,61.44,99.0,0.0,1.0,0,0.0,1.0
25,0.9,static,18.0,557.7609387755103,0.06882993197278912,1.238938775510204,14.22262156448203,18.0,63.584,98.0,0.0,1.0,0,0.0,1.0
26,0.9,static,20.0,553.5576242424243,0.05990707070707071,1.1981414141414144,16.35317047817048,20.0,69.384,99.0,0.0,1.0,0,0.0,1.0
27,0.9,static,19.0,562.3130464646465,0.06771079213184476,1.2865050505050506,13.812864431486881,19.0,58.636,99.0,0.0,1.0,0,0.0,1.0
28,0.9,static,18.0,559.071397979798,0.06913804713804714,1.2444848484848485,15.053564620663362,18.0,61.796,99.0,0.0,1.0,0,0.0,1.0
29,0.9,static,18.0,558.5518505050507,0.07000897867564536,1.2601616161616163,14.729643086129515,18.0,64.244,99.0,0.0,1.0,0,0.0,1.0
30,0.9,static,19.0,558.6210391304348,0.06737986270022885,1.2802173913043478,17.37576349865624,19.0,63.22,92.0,0.0,1.0,0,0.0,1.0
31,0.9,static,17.0,560.0484161616162,0.07490196078431373,1.2733333333333334,15.206656038262256,17.0,62.94,99.0,0.0,1.0,0,0.0,1.0
32,0.9,static,20.0,559.3216363636365,0.06313737373737374,1.2627474747474747,16.7046818727491,20.0,62.988,99.0,0.0,1.0,0,0.0,1.0
33,0.9,static,19.0,561.4525575757576,0.06837639553429027,1.299151515151515,16.549219562955255,19.0,62.384,99.0,0.0,1.0,0,0.0,1.0
34,0.9,static,18.0,558.1638141414143,0.06978675645342312,1.2561616161616163,15.683010262257696,18.0,65.64,99.0,0.0,1.0,0,0.0,1.0
35,0.9,static,24.0,554.9936282828284,0.049045454545454545,1.1770909090909092,19.352692075015124,24.0,62.468,99.0,0.0,1.0,0,0.0,1.0
36,0.9,static,21.0,553.4654083333335,0.05641269841269842,1.1846666666666668,17.877444589308997,21.0,66.272,96.0,0.0,1.0,0,0.0,1.0
37,0.9,static,21.0,564.7780378947369,0.06341052631578947,1.331621052631579,17.39918730650155,21.0,56.496,95.0,0.0,1.0,0,0.0,1.0
38,0.9,static,17.0,562.1711353535354,0.07673440285204991,1.3044848484848486,14.675721243911577,17.0,61.856,99.0,0.0,1.0,0,0.0,1.0
39,0.9,static,19.0,558.869296969697,0.06600956937799043,1.254181818181818,15.720480456026058,19.0,62.836,99.0,0.0,1.0,0,0.0,1.0
40,0.9,static,18.0,563.7933414141414,0.07363860830527497,1.3254949494949495,15.972289833364538,18.0,60.776,99.0,0.0,1.0,0,0.0,1.0
41,0.9,static,19.0,558.810795959596,0.06616905901116428,1.257212121212121,16.979656706929433,19.0,64.536,99.0,0.0,1.0,0,0.0,1.0
42,0.9,static,17.0,562.7073252525253,0.07668924539512775,1.3037171717171718,15.240727139184722,17.0,60.932,99.0,0.0,1.0,0,0.0,1.0
