net,round,scheme,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
45,200,baps,12.0,1027.9885494949497,0.055941261353026066,0.8231515151515152,98.36833699341186,217.0,28.508,57.5,0.5560759823054905,0.6445985238201745,0,0.42004392094230386,1.0
46,200,baps,13.0,1026.522191836735,0.0492487340800982,0.7996326530612246,100.19974662162163,219.0,28.636,57.0,0.5558634250983197,0.6449443413729128,0,0.42377533783783783,1.0
47,200,baps,13.5,1025.0068686868688,0.04764540138224349,0.7729292929292929,97.20691048696706,219.0,29.98,58.5,0.5546930693069307,0.6416410256410257,0,0.41139624166498284,1.0
48,200,baps,11.64,1024.1992204081635,0.051556916099773246,0.7604897959183675,102.27875365955667,218.0,27.972,55.32,0.5538104586828485,0.6404285048905449,0,0.44040150564617314,1.0
49,200,baps,13.0,1025.3534464646466,0.050267115600448935,0.782989898989899,95.03777458427427,217.0,30.484,58.5,0.5543319838056681,0.6443010752688172,0,0.40422911106548964,1.0
0,200,oracle,10.236,1023.1983020408165,0.06408682451335512,0.656,8.477019639603158,12.0,0.0,34.688,1.0,1.0,0,0.0,1.0
1,200,oracle,10.728,1027.4454545454548,0.0672339496642527,0.7202020202020202,9.318341242005364,13.0,0.0,37.704,1.0,1.0,0,0.0,1.0
2,200,oracle,10.968,1025.3289858585858,0.06277011159435401,0.6885656565656566,8.867581752119499,12.0,0.0,37.328,1.0,1.0,0,0.0,1.0
3,200,oracle,10.092,1023.0612775510203,0.06471008334069557,0.6542448979591836,7.523770491803279,11.0,0.0,35.436,1.0,1.0,0,0.0,1.0
4,200,oracle,9.896,1024.1806060606061,0.06771540233055384,0.6707070707070707,8.399274047186934,12.0,0.0,35.28,1.0,1.0,0,0.0,1.0
5,200,oracle,10.716,1023.8171500000001,0.06189531695156695,0.66575,8.208298230834036,12.0,0.0,35.376,1.0,1.0,0,0.0,1.0
6,200,oracle,10.392,1024.683191919192,0.06526306353579082,0.6785858585858586,8.43245947568541,12.0,0.0,36.344,1.0,1.0,0,0.0,1.0
7,200,oracle,9.384,1021.562286868687,0.06731949655282987,0.6314343434343435,7.336641685233948,10.0,0.0,34.456,1.0,1.0,0,0.0,1.0
8,200,oracle,11.072,1021.1586787878789,0.0565581869309142,0.6256161616161616,8.291632818846466,12.0,0.0,34.956,1.0,1.0,0,0.0,1.0
9,200,oracle,10.068,1021.7552121212123,0.06307157074126771,0.6341414141414141,8.430441898527006,12.0,0.0,34.02,1.0,1.0,0,0.0,1.0
10,200,oracle,10.448,1025.4632202020205,0.0663350527138406,0.6899393939393939,8.884225466342254,13.0,0.0,35.668,1.0,1.0,0,0.0,1.0
11,200,oracle,11.392,1023.171103030303,0.05751341066341067,0.6559191919191919,8.996548924076329,12.0,0.0,35.904,1.0,1.0,0,0.0,1.0
12,200,oracle,9.924,1024.0080404040405,0.06728252376131164,0.6684848484848485,7.686778176025488,11.0,0.0,36.2,1.0,1.0,0,0.0,1.0
13,200,oracle,10.572,1023.6659555555556,0.0625973166003469,0.6633131313131313,8.314390095392733,12.0,0.0,35.984,1.0,1.0,0,0.0,1.0
14,200,oracle,9.968,1022.7329131313134,0.0650156380095774,0.6492121212121212,7.6824512534818945,11.0,0.0,35.408,1.0,1.0,0,0.0,1.0
15,200,oracle,9.956,1024.1634505050506,0.06740672032793245,0.6709898989898989,7.850681414181316,11.0,0.0,36.712,1.0,1.0,0,0.0,1.0
16,200,oracle,9.896,1023.2671802469138,0.06624429452577602,0.6571358024691358,7.943184649887865,11.0,0.0,28.912,1.0,1.0,0,0.0,1.0
17,200,oracle,11.2,1024.773725,0.06064602133977134,0.6802916666666667,8.387931034482758,12.0,0.0,36.168,1.0,1.0,0,0.0,1.0
18,200,oracle,11.08,1023.1235191919194,0.059173239442936405,0.6552727272727272,8.219789132197892,12.0,0.0,36.068,1.0,1.0,0,0.0,1.0
19,200,oracle,10.832,1023.4531393939394,0.06093264154476276,0.6602424242424243,8.248355590990633,12.0,0.0,36.24,1.0,1.0,0,0.0,1.0
20,200,oracle,9.936,1024.4318303030304,0.06783341350008015,0.6747070707070708,8.009274193548388,11.0,0.0,35.976,1.0,1.0,0,0.0,1.0
21,200,oracle,10.144,1025.626282828283,0.06831206156357672,0.6925252525252524,8.9818401937046,12.0,0.0,36.092,1.0,1.0,0,0.0,1.0
22,200,oracle,10.048,1022.6557791666668,0.06432355850168349,0.64775,8.123073675321933,11.0,0.0,33.524,1.0,1.0,0,0.0,1.0
23,200,oracle,11.2,1026.6890291666666,0.06300650171587671,0.7087916666666667,9.69483080755657,12.0,0.0,36.164,1.0,1.0,0,0.0,1.0
24,200,oracle,9.92,1023.8898464646466,0.06708382347170226,0.6665050505050506,8.062713567839197,11.0,0.0,35.612,1.0,1.0,0,0.0,1.0
25,200,oracle,10.384,1021.9950163265308,0.061316377273520135,0.6380408163265306,7.950696900353651,11.0,0.0,34.548,1.0,1.0,0,0.0,1.0
26,200,oracle,11.88,1022.4148121212122,0.05412599936539331,0.6445656565656566,8.859609455292908,13.0,0.0,35.64,1.0,1.0,0,0.0,1.0
27,200,oracle,10.172,1025.9283676767677,0.06852428861822801,0.6976969696969697,7.862725248025916,11.0,0.0,37.892,1.0,1.0,0,0.0,1.0
28,200,oracle,10.2,1021.9304767676769,0.06237265271204665,0.6371313131313132,7.8449817147501015,11.0,0.0,35.036,1.0,1.0,0,0.0,1.0
29,200,oracle,10.936,1024.6286141414143,0.061859901490204525,0.6780202020202021,8.306467862180133,12.0,0.0,37.0,1.0,1.0,0,0.0,1.0
30,200,oracle,8.988,1024.1285347826088,0.07430440115440115,0.6697391304347826,8.136726331679965,10.0,0.0,32.308,1.0,1.0,0,0.0,1.0
31,200,oracle,9.632,1023.1563878787879,0.0680386578629003,0.6554747474747475,7.952006452913894,11.0,0.0,35.304,1.0,1.0,0,0.0,1.0
32,200,oracle,10.9,1023.568488888889,0.06053134934650086,0.6619393939393938,8.22449388655041,12.0,0.0,36.188,1.0,1.0,0,0.0,1.0
33,200,oracle,11.144,1026.083975757576,0.06266526301980847,0.6998787878787879,8.955852156057494,12.0,0.0,37.536,1.0,1.0,0,0.0,1.0
34,200,oracle,10.556,1024.846593939394,0.0644568540326116,0.6810505050505051,8.768463073852296,12.0,0.0,36.432,1.0,1.0,0,0.0,1.0
35,200,oracle,12.656,1021.6599030303032,0.05025470731157006,0.6336565656565656,8.927041228779304,14.0,0.0,36.504,1.0,1.0,0,0.0,1.0
36,200,oracle,10.596,1020.1191708333336,0.0575107788045288,0.6097083333333333,8.344127111826227,12.0,0.0,32.764,1.0,1.0,0,0.0,1.0
37,200,oracle,11.296,1027.6187200000002,0.06386740020213705,0.7228631578947369,9.57187696170747,13.0,0.0,36.392,1.0,1.0,0,0.0,1.0
38,200,oracle,9.712,1023.3424686868688,0.06771835089713878,0.6581010101010102,8.290244881573665,11.0,0.0,34.924,1.0,1.0,0,0.0,1.0
39,200,oracle,10.192,1022.8628888888888,0.06381241575484,0.6513131313131313,7.715466827989514,11.0,0.0,35.852,1.0,1.0,0,0.0,1.0
40,200,oracle,9.924,1025.4381535353536,0.06957945713097229,0.6896565656565656,8.71607178866707,11.0,0.0,35.908,1.0,1.0,0,0.0,1.0
41,200,oracle,9.944,1021.7178949494951,0.06364739413224263,0.6336161616161616,8.01950426655831,11.0,0.0,34.1,1.0,1.0,0,0.0,1.0
42,200,oracle,9.824,1024.3380727272727,0.0684553176341055,0.673090909090909,8.326709893327756,11.0,0.0,35.388,1.0,1.0,0,0.0,1.0
43,200,oracle,9.36,1022.68784,0.06934735615261932,0.6482526315789473,7.720050441361916,11.0,0.0,33.24,1.0,1.0,0,0.0,1.0
44,200,oracle,9.992,1022.1050787878789,0.06391464046615561,0.6396363636363637,7.975945017182131,11.0,0.0,34.788,1.0,1.0,0,0.0,1.0
45,200,oracle,9.896,1025.5213656565656,0.06975715776927899,0.6910707070707071,8.225993212218007,11.0,0.0,36.376,1.0,1.0,0,0.0,1.0
46,200,oracle,10.432,1022.4375224489797,0.06168039715386654,0.6446530612244898,8.333826013513514,12.0,0.0,34.62,1.0,1.0,0,0.0,1.0
47,200,oracle,10.316,1022.133987878788,0.06201822498489165,0.6402424242424243,7.8553243079409985,11.0,0.0,35.256,1.0,1.0,0,0.0,1.0
48,200,oracle,10.016,1020.8468530612246,0.06208385967773723,0.6206938775510205,7.979924717691342,11.0,0.0,33.86,1.0,1.0,0,0.0,1.0
49,200,oracle,10.352,1021.251672727273,0.060451470975713406,0.6267474747474747,7.890576883596798,11.0,0.0,34.284,1.0,1.0,0,0.0,1.0
0,400,rand_st,19.0,2029.3516163265308,0.06647905477980666,1.2631020408163263,427.6775823731555,812.0,63.216,98.0,0.0,1.0,0,0.0,1.0
1,400,rand_st,15.0,2032.1486626262626,0.0865131313131313,1.2976969696969698,507.9136438582028,1204.0,61.528,99.0,0.0,1.0,0,0.0,1.0
2,400,rand_st,17.0,2030.103474747475,0.07442899584076056,1.2652929292929294,389.5528700906344,816.0,61.736,99.0,0.0,1.0,0,0.0,1.0
3,400,rand_st,16.0,2028.5939795918368,0.07806377551020409,1.2490204081632654,392.07739432305493,812.0,62.596,98.0,0.0,1.0,0,0.0,1.0
4,400,rand_st,16.0,2029.7521535353537,0.07909595959595958,1.2655353535353533,594.0494051220004,1211.0,63.712,99.0,0.0,1.0,0,0.0,1.0
5,400,rand_st,17.0,2028.6678083333334,0.07315196078431371,1.2435833333333333,446.64005043076276,811.0,60.616,96.0,0.0,1.0,0,0.0,1.0
6,400,rand_st,19.0,2030.7402787878789,0.06766400850611377,1.2856161616161617,422.21644328865773,818.0,62.724,99.0,0.0,1.0,0,0.0,1.0
7,400,rand_st,15.0,2026.8558787878792,0.08119057239057238,1.217858585858586,320.64569805194805,813.0,64.432,99.0,0.0,1.0,0,0.0,1.0
8,400,rand_st,21.0,2026.564044444445,0.057579605579605585,1.2091717171717173,204.64572813573017,421.0,63.292,99.0,0.0,1.0,0,0.0,1.0
9,400,rand_st,18.0,2027.0308000000002,0.06789898989898989,1.2221818181818183,300.5885363357216,810.0,65.004,99.0,0.0,1.0,0,0.0,1.0
10,400,rand_st,17.0,2031.1055434343436,0.07576470588235293,1.288,384.667888413765,812.0,63.488,99.0,0.0,1.0,0,0.0,1.0
11,400,rand_st,19.0,2029.127991919192,0.06634343434343436,1.2605252525252526,418.3026422764228,1202.0,63.208,99.0,0.0,1.0,0,0.0,1.0
12,400,rand_st,18.0,2028.98037979798,0.06954882154882155,1.251878787878788,385.20658025922233,1202.0,63.064,99.0,0.0,1.0,0,0.0,1.0
13,400,rand_st,15.0,2028.7844606060607,0.0829845117845118,1.2447676767676767,517.2548262548263,1208.0,62.768,99.0,0.0,1.0,0,0.0,1.0
14,400,rand_st,17.0,2028.542666666667,0.07370172311348781,1.2529292929292928,310.7053535757091,803.0,63.96,99.0,0.0,1.0,0,0.0,1.0
15,400,rand_st,15.0,2029.117494949495,0.08335084175084176,1.2502626262626264,358.06022187004754,814.0,62.224,99.0,0.0,1.0,0,0.0,1.0
16,400,rand_st,16.0,2030.2473777777782,0.08024691358024691,1.2839506172839505,415.82647718773376,813.0,52.0,81.0,0.0,1.0,0,0.0,1.0
17,400,rand_st,20.0,2029.7394875000002,0.06308541666666667,1.2617083333333334,404.34450063211125,1203.0,59.876,96.0,0.0,1.0,0,0.0,1.0
18,400,rand_st,14.0,2028.4691151515156,0.08883694083694084,1.2437171717171718,399.97179383116884,813.0,62.872,99.0,0.0,1.0,0,0.0,1.0
19,400,rand_st,16.0,2029.8837333333336,0.07936363636363636,1.2698181818181817,431.04216388225933,808.0,62.288,99.0,0.0,1.0,0,0.0,1.0
20,400,rand_st,16.0,2030.2970141414146,0.07967424242424243,1.2747878787878788,344.94401778496365,812.0,62.796,99.0,0.0,1.0,0,0.0,1.0
21,400,rand_st,15.0,2031.4634222222223,0.08626262626262628,1.293939393939394,592.4305611626968,1207.0,62.9,99.0,0.0,1.0,0,0.0,1.0
22,400,rand_st,15.0,2029.0542875,0.08424166666666667,1.263625,369.028583527419,810.0,62.692,96.0,0.0,1.0,0,0.0,1.0
23,400,rand_st,14.0,2032.9068041666667,0.09401488095238096,1.3162083333333334,346.55666458723226,809.0,59.644,96.0,0.0,1.0,0,0.0,1.0
24,400,rand_st,15.0,2030.2415393939395,0.08561616161616162,1.2842424242424242,407.06131504638967,1201.0,63.86,99.0,0.0,1.0,0,0.0,1.0
25,400,rand_st,14.0,2027.852236734694,0.08853644314868805,1.2395102040816328,330.0045776113192,807.0,63.528,98.0,0.0,1.0,0,0.0,1.0
26,400,rand_st,18.0,2028.6055111111114,0.06980471380471381,1.2564848484848485,372.27461459403906,811.0,63.608,99.0,0.0,1.0,0,0.0,1.0
27,400,rand_st,16.0,2029.5379474747474,0.07838888888888888,1.2542222222222221,372.5251623376623,806.0,61.832,99.0,0.0,1.0,0,0.0,1.0
28,400,rand_st,16.0,2027.265062626263,0.07653787878787878,1.2246060606060605,331.11650485436894,816.0,63.764,99.0,0.0,1.0,0,0.0,1.0
29,400,rand_st,14.0,2029.8898585858587,0.09102453102453104,1.2743434343434343,430.28024193548384,806.0,62.84,99.0,0.0,1.0,0,0.0,1.0
30,400,rand_st,19.0,2031.7799739130437,0.06924942791762012,1.3157391304347825,335.2400776531493,815.0,59.952,92.0,0.0,1.0,0,0.0,1.0
31,400,rand_st,16.0,2029.8335191919193,0.07941919191919193,1.270707070707071,398.9156602254428,1204.0,63.2,99.0,0.0,1.0,0,0.0,1.0
32,400,rand_st,19.0,2029.7875878787881,0.0667304625199362,1.267878787878788,277.9414946904428,810.0,62.48,99.0,0.0,1.0,0,0.0,1.0
33,400,rand_st,14.0,2032.5250060606063,0.0936998556998557,1.3117979797979797,605.94905505341,1204.0,61.132,99.0,0.0,1.0,0,0.0,1.0
34,400,rand_st,15.0,2030.9681454545457,0.08585589225589225,1.2878383838383838,391.4066439863918,807.0,62.504,99.0,0.0,1.0,0,0.0,1.0
35,400,rand_st,22.0,2024.5605616161617,0.053261707988980715,1.171757575757576,197.434905280129,805.0,62.996,99.0,0.0,1.0,0,0.0,1.0
36,400,rand_st,17.0,2026.4641166666668,0.07167647058823529,1.2185,333.91641490433034,1209.0,63.024,96.0,0.0,1.0,0,0.0,1.0
37,400,rand_st,15.0,2032.428665263158,0.08700070175438596,1.3050105263157894,602.7218972001672,1202.0,59.024,95.0,0.0,1.0,0,0.0,1.0
38,400,rand_st,16.0,2029.742,0.07981565656565655,1.2770505050505048,439.90969162995594,805.0,64.572,99.0,0.0,1.0,0,0.0,1.0
39,400,rand_st,15.0,2029.0301131313133,0.08366599326599326,1.2549898989898989,391.1295587346363,812.0,62.756,99.0,0.0,1.0,0,0.0,1.0
40,400,rand_st,16.0,2032.1187474747478,0.08162626262626263,1.306020202020202,554.1497779572063,1205.0,62.704,99.0,0.0,1.0,0,0.0,1.0
41,400,rand_st,15.0,2028.3646222222224,0.08356094276094277,1.2534141414141413,323.02224943866094,808.0,64.912,99.0,0.0,1.0,0,0.0,1.0
42,400,rand_st,15.0,2029.8409535353537,0.08475690235690236,1.2713535353535352,579.0579861837973,1203.0,64.136,99.0,0.0,1.0,0,0.0,1.0
43,400,rand_st,18.0,2028.7820421052631,0.06972865497076024,1.2551157894736844,513.0801936434435,1205.0,61.764,95.0,0.0,1.0,0,0.0,1.0
44,400,rand_st,16.0,2027.8480686868688,0.07749242424242425,1.239878787878788,316.9477506556385,807.0,64.252,99.0,0.0,1.0,0,0.0,1.0
45,400,rand_st,15.0,2031.864084848485,0.08702222222222222,1.3053333333333332,471.4895439155547,809.0,62.772,99.0,0.0,1.0,0,0.0,1.0
46,400,rand_st,16.0,2029.7683836734695,0.07972448979591837,1.275591836734694,324.0545722713864,802.0,62.992,98.0,0.0,1.0,0,0.0,1.0
47,400,rand_st,17.0,2025.8990343434346,0.07021984551396317,1.1937373737373738,399.063249949156,808.0,63.82,99.0,0.0,1.0,0,0.0,1.0
48,400,rand_st,18.0,2026.6559591836735,0.06761451247165533,1.2170612244897958,326.07456140350877,804.0,63.728,98.0,0.0,1.0,0,0.0,1.0
49,400,rand_st,16.0,2026.4808444444445,0.07591161616161617,1.2145858585858587,412.21200904791283,811.0,64.756,99.0,0.0,1.0,0,0.0,1.0
0,400,rand_dt,19.54,2027.8564204081638,0.06377749661723882,1.2449387755102042,436.4652889245586,1202.0,64.996,98.0,0.0,1.0,0,0.0,1.0
1,400,rand_dt,14.676,2030.2490545454548,0.08712916255857434,1.2755151515151515,632.3143389970991,1215.0,63.724,99.0,0.0,1.0,0,0.0,1.0
2,400,rand_dt,17.212,2028.4568161616162,0.07257124029126094,1.2452525252525253,496.07246085909276,1603.0,63.72,99.0,0.0,1.0,0,0.0,1.0
3,400,rand_dt,15.108,2026.8310326530614,0.08136890327559596,1.2264897959183674,415.1992589543022,816.0,64.804,98.0,0.0,1.0,0,0.0,1.0
4,400,rand_dt,16.724,2027.777175757576,0.07443901432626923,1.242868686868687,503.8586889932612,1211.0,65.956,99.0,0.0,1.0,0,0.0,1.0
5,400,rand_dt,16.812,2026.6514000000002,0.07264647922399955,1.2189166666666664,404.65061983471077,1202.0,62.984,96.0,0.0,1.0,0,0.0,1.0
6,400,rand_dt,19.08,2029.2843313131314,0.06645709728867624,1.26779797979798,518.9412236710131,1208.0,64.488,99.0,0.0,1.0,0,0.0,1.0
7,400,rand_dt,16.084,2025.3480282828286,0.07473075856605269,1.1995555555555557,388.278290529695,1206.0,66.244,99.0,0.0,1.0,0,0.0,1.0
8,400,rand_dt,20.212,2024.6743313131315,0.05876769802095369,1.1857373737373738,325.9830849778494,818.0,65.612,99.0,0.0,1.0,0,0.0,1.0
9,400,rand_dt,19.272,2025.9929737373739,0.0629010298933744,1.2099797979797982,380.3571572377693,817.0,66.212,99.0,0.0,1.0,0,0.0,1.0
10,400,rand_dt,17.364,2029.5423191919194,0.07319973731119242,1.2698989898989899,587.5921186268536,1211.0,65.28,99.0,0.0,1.0,0,0.0,1.0
11,400,rand_dt,18.78,2027.43776969697,0.06613425621887954,1.2391919191919192,404.9469604243166,1202.0,65.32,99.0,0.0,1.0,0,0.0,1.0
12,400,rand_dt,16.564,2027.266771717172,0.0745037467902277,1.231030303030303,435.17934891152385,1209.0,65.128,99.0,0.0,1.0,0,0.0,1.0
13,400,rand_dt,15.976,2026.8036121212126,0.07652836865385884,1.220121212121212,534.7192946899067,1211.0,65.208,99.0,0.0,1.0,0,0.0,1.0
14,400,rand_dt,15.868,2027.3773454545458,0.07815559516735987,1.2384242424242422,408.61848906560635,815.0,65.396,99.0,0.0,1.0,0,0.0,1.0
15,400,rand_dt,14.244,2027.9844404040402,0.08703375698375697,1.2357575757575758,404.03543307086613,815.0,63.66,99.0,0.0,1.0,0,0.0,1.0
16,400,rand_dt,16.504,2029.0533827160498,0.07696979513052785,1.2688395061728395,486.9308721506442,1207.0,53.224,81.0,0.0,1.0,0,0.0,1.0
17,400,rand_dt,18.468,2027.5570500000003,0.06693958333333333,1.2350833333333333,405.99679965863027,1203.0,62.432,96.0,0.0,1.0,0,0.0,1.0
18,400,rand_dt,14.512,2026.451288888889,0.08409723870900342,1.218181818181818,441.36301652892564,1202.0,65.4,99.0,0.0,1.0,0,0.0,1.0
19,400,rand_dt,15.62,2027.5697939393942,0.07967021428099857,1.2412929292929293,420.540562411491,1201.0,65.112,99.0,0.0,1.0,0,0.0,1.0
20,400,rand_dt,16.256,2028.7189212121214,0.07727954380405362,1.2554747474747476,528.8897653721683,1209.0,64.708,99.0,0.0,1.0,0,0.0,1.0
21,400,rand_dt,15.068,2029.858290909091,0.08461717171717172,1.2747070707070707,670.9279789601457,1602.0,64.804,99.0,0.0,1.0,0,0.0,1.0
22,400,rand_dt,14.884,2028.4277875,0.08457466882586369,1.255625,458.00062266500623,1202.0,63.46,96.0,0.0,1.0,0,0.0,1.0
23,400,rand_dt,14.272,2030.9655083333332,0.09079076999389499,1.2925,606.5568700705687,1210.1499999999996,61.92,96.0,0.0,1.0,0,0.0,1.0
24,400,rand_dt,15.804,2028.9109696969701,0.08037018099814798,1.2677575757575759,445.9981755524022,1205.0,65.492,99.0,0.0,1.0,0,0.0,1.0
25,400,rand_dt,15.264,2026.473093877551,0.08032447924224635,1.2222857142857142,392.65252651278854,815.0,65.216,98.0,0.0,1.0,0,0.0,1.0
26,400,rand_dt,17.556,2027.3688484848485,0.07073296223327184,1.2402424242424241,375.7316070694616,815.0,65.216,99.0,0.0,1.0,0,0.0,1.0
27,400,rand_dt,16.16,2027.8951393939396,0.07638609955766819,1.2338181818181817,480.8430103176209,1208.0,63.852,99.0,0.0,1.0,0,0.0,1.0
28,400,rand_dt,15.052,2026.1635959595963,0.08058685029567382,1.209939393939394,407.0156031206241,1201.0,65.216,99.0,0.0,1.0,0,0.0,1.0
29,400,rand_dt,14.548,2028.94018989899,0.08688466903466903,1.261131313131313,399.82935632644876,813.0,64.148,99.0,0.0,1.0,0,0.0,1.0
30,400,rand_dt,19.076,2030.0932130434783,0.0679525171624714,1.2960434782608694,462.5366228070175,1207.0,61.764,92.0,0.0,1.0,0,0.0,1.0
31,400,rand_dt,14.668,2028.0085414141415,0.08526616161616161,1.2484848484848485,456.2216588927195,1207.0,65.4,99.0,0.0,1.0,0,0.0,1.0
32,400,rand_dt,18.728,2027.509886868687,0.06626503632819421,1.2397171717171716,417.42478056746273,817.0,65.268,99.0,0.0,1.0,0,0.0,1.0
33,400,rand_dt,14.492,2030.5545535353535,0.08894831225419461,1.2869494949494948,582.7635808748728,1206.0,63.592,99.0,0.0,1.0,0,0.0,1.0
34,400,rand_dt,14.932,2029.2101171717172,0.08501944185081439,1.2664242424242425,487.46001615508885,1204.0,64.624,99.0,0.0,1.0,0,0.0,1.0
35,400,rand_dt,21.076,2023.1837131313132,0.054823660350621035,1.1533333333333335,278.15367617517074,817.0,64.82,99.0,0.0,1.0,0,0.0,1.0
36,400,rand_dt,16.38,2024.7222291666667,0.07316552627995643,1.197375,426.36279926335175,1203.0,65.052,96.0,0.0,1.0,0,0.0,1.0
37,400,rand_dt,17.112,2030.9547747368422,0.07543332753969546,1.2877894736842104,512.6337586279021,1210.0,60.66,95.0,0.0,1.0,0,0.0,1.0
38,400,rand_dt,15.892,2028.9186303030303,0.07988480557206047,1.266787878787879,436.641046277666,1204.0,65.588,99.0,0.0,1.0,0,0.0,1.0
39,400,rand_dt,15.28,2026.9866464646466,0.08067611832611833,1.2301010101010101,375.6031160311603,815.0,65.22,99.0,0.0,1.0,0,0.0,1.0
40,400,rand_dt,16.02,2030.9286626262626,0.08080276361829511,1.2915555555555553,593.522853736089,1208.0,64.136,99.0,0.0,1.0,0,0.0,1.0
41,400,rand_dt,15.624,2027.1655959595962,0.07937419621047072,1.2381010101010101,451.6978549540347,1202.0,66.428,99.0,0.0,1.0,0,0.0,1.0
42,400,rand_dt,15.816,2028.8700363636367,0.07982513180356318,1.2597171717171716,498.7519507186858,1207.0,65.288,99.0,0.0,1.0,0,0.0,1.0
43,400,rand_dt,17.708,2027.7271536842106,0.07019922510093604,1.241221052631579,548.0031559015358,1209.0,63.084,95.0,0.0,1.0,0,0.0,1.0
44,400,rand_dt,16.764,2026.458290909091,0.073082261382313,1.2221010101010101,389.9440260533279,815.0,66.012,99.0,0.0,1.0,0,0.0,1.0
45,400,rand_dt,15.184,2029.9128121212125,0.08450589225589226,1.282141414141414,502.87364768320066,1208.0,65.068,99.0,0.0,1.0,0,0.0,1.0
46,400,rand_dt,16.096,2027.8149387755104,0.07798750457576514,1.2519183673469387,435.8057082452431,1205.0,65.312,98.0,0.0,1.0,0,0.0,1.0
47,400,rand_dt,17.28,2024.0792040404042,0.06789137070741819,1.1711111111111112,437.2731295253419,1205.0,66.06,99.0,0.0,1.0,0,0.0,1.0
48,400,rand_dt,16.452,2025.6218530612248,0.07337540269240528,1.203673469387755,358.73971761817063,815.0,65.04,98.0,0.0,1.0,0,0.0,1.0
49,400,rand_dt,16.384,2024.9832484848484,0.07310270298443673,1.1952323232323234,390.7400208986416,816.0,66.672,99.0,0.0,1.0,0,0.0,1.0
0,400,static,19.0,2029.2615673469388,0.06642749731471537,1.262122448979592,15.072281838428832,19.0,63.312,98.0,0.0,1.0,0,0.0,1.0
1,400,static,18.0,2032.3785050505053,0.07222446689113356,1.300040404040404,16.36063544460491,18.0,61.296,99.0,0.0,1.0,0,0.0,1.0
2,400,static,20.0,2030.1560565656569,0.0632969696969697,1.265939393939394,17.008074283407346,20.0,61.672,99.0,0.0,1.0,0,0.0,1.0
3,400,static,18.0,2028.6506653061228,0.06940816326530613,1.24934693877551,14.55922131147541,18.0,62.564,98.0,0.0,1.0,0,0.0,1.0
4,400,static,19.0,2029.7547474747475,0.06660287081339714,1.2654545454545454,16.00161322847348,19.0,63.72,99.0,0.0,1.0,0,0.0,1.0
5,400,static,19.0,2028.6604000000002,0.06544736842105263,1.2435,14.351305812973884,19.0,60.624,96.0,0.0,1.0,0,0.0,1.0
6,400,static,21.0,2030.8150303030304,0.06125252525252525,1.2863030303030305,17.35621372823694,21.0,62.656,99.0,0.0,1.0,0,0.0,1.0
7,400,static,18.0,2026.729882828283,0.06759595959595958,1.2167272727272724,15.331375329147255,18.0,64.544,99.0,0.0,1.0,0,0.0,1.0
8,400,static,22.0,2025.9249414141418,0.05461707988980716,1.2015757575757575,18.1963850528026,22.0,64.044,99.0,0.0,1.0,0,0.0,1.0
9,400,static,21.0,2027.051373737374,0.05821067821067821,1.2224242424242424,17.87131751227496,21.0,64.98,99.0,0.0,1.0,0,0.0,1.0
10,400,static,22.0,2031.2475838383841,0.05861707988980717,1.2895757575757576,17.199310624493105,22.0,63.332,99.0,0.0,1.0,0,0.0,1.0
11,400,static,22.0,2029.2178101010104,0.05734802571166207,1.2616565656565657,17.83272431993504,22.0,63.096,99.0,0.0,1.0,0,0.0,1.0
12,400,static,19.0,2029.2086464646468,0.0660287081339713,1.2545454545454544,16.170450019912387,19.0,62.8,99.0,0.0,1.0,0,0.0,1.0
13,400,static,18.0,2028.560783838384,0.06901459034792368,1.2422626262626264,14.576212705500305,18.0,63.016,99.0,0.0,1.0,0,0.0,1.0
14,400,static,18.0,2028.85258989899,0.06981369248035915,1.2566464646464646,15.27616394747314,18.0,63.592,99.0,0.0,1.0,0,0.0,1.0
15,400,static,18.0,2029.04437979798,0.06942312008978675,1.2496161616161616,15.58107841200869,18.0,62.288,99.0,0.0,1.0,0,0.0,1.0
16,400,static,20.0,2030.1735012345682,0.0641432098765432,1.2828641975308641,16.585846000498382,20.0,52.088,81.0,0.0,1.0,0,0.0,1.0
17,400,static,20.0,2029.7943500000001,0.06310833333333334,1.2621666666666667,14.77291841883936,20.0,59.832,96.0,0.0,1.0,0,0.0,1.0
18,400,static,20.0,2028.40056969697,0.062155555555555554,1.243111111111111,15.855231143552311,20.0,62.932,99.0,0.0,1.0,0,0.0,1.0
19,400,static,19.0,2029.459886868687,0.06658160552897395,1.265050505050505,16.0,19.0,62.76,99.0,0.0,1.0,0,0.0,1.0
20,400,static,18.0,2030.136274747475,0.0706936026936027,1.2724848484848486,15.435685483870968,18.0,63.024,99.0,0.0,1.0,0,0.0,1.0
21,400,static,18.0,2031.4836161616163,0.07188103254769922,1.2938585858585858,15.315980629539952,18.0,62.908,99.0,0.0,1.0,0,0.0,1.0
22,400,static,17.0,2029.2351541666667,0.07446323529411764,1.265875,14.83006122018155,17.0,62.476,96.0,0.0,1.0,0,0.0,1.0
23,400,static,19.0,2032.7219458333334,0.06916885964912281,1.3142083333333332,17.486194727008513,19.0,59.836,96.0,0.0,1.0,0,0.0,1.0
