net,n,scheme,p,reachable,nodes,delta_T,depth,tree_frame,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
26,25,bsps,0.2,1.0,25,7,3,11,8.108,531.56635,0.09088421115921116,0.7385000000000002,42.5998322147651,109.0,9.256,15.86,0.44241842610364684,0.6823843416370107,0,0.35570469798657717,1.0
27,25,bsps,0.2,1.0,25,11,3,13,9.128,524.7631833333334,0.06722600917600918,0.6055,43.258870967741935,110.0,9.364,15.728,0.4388198757763975,0.69296875,0,0.3604838709677419,1.0
28,25,bsps,0.2,1.0,25,10,3,12,8.548,526.9569,0.07563872655122655,0.6441666666666667,39.25947281713344,109.0,9.296,15.944,0.44224422442244227,0.6959921798631477,0,0.33031301482701814,1.0
29,25,bsps,0.2,1.0,25,8,3,14,9.34,527.66245,0.07245652171902173,0.6688333333333333,40.90909090909091,110.0,9.448,15.788,0.4460616438356164,0.6982343499197432,0,0.3330578512396694,1.0
30,25,bsps,0.2,1.0,25,9,2,14,9.06,525.1247000000001,0.06900846190846191,0.6236666666666667,39.36881810561609,109.0,9.6,15.656,0.44767607641859136,0.7087691069991955,0,0.3235540653813915,1.0
31,25,bsps,0.2,1.0,25,13,2,15,9.664,518.63855,0.052427211214711215,0.5028333333333332,42.9609958506224,109.0,9.652,15.24,0.442604226156482,0.6834935897435898,0,0.3634854771784232,1.0
32,25,bsps,0.2,1.0,25,12,3,15,10.344,521.3636166666666,0.0530507548007548,0.5491666666666667,41.41276252019386,111.0,9.628,15.616,0.44454490657022305,0.6895093062605753,0,0.3368336025848142,1.0
33,25,bsps,0.2,1.0,25,8,3,10,7.328,528.5862166666667,0.09380039682539681,0.6823333333333332,39.93564775613886,108.0,9.528,15.98,0.445010183299389,0.6897533206831119,0,0.3420829805249788,1.0
34,25,bsps,0.2,1.0,25,9,3,12,9.44,529.2512333333334,0.07270368566618567,0.6858333333333334,37.941029900332225,110.0,9.524,16.38,0.4468951476077367,0.7018043684710351,0,0.30564784053156147,1.0
35,25,bsps,0.2,1.0,25,13,3,14,9.828,521.6303000000001,0.055846826321826325,0.5476666666666667,39.78418451400329,110.0,9.604,15.82,0.4446714334354784,0.6999059266227657,0,0.328665568369028,1.0
36,25,bsps,0.2,1.0,25,10,3,13,9.016,524.3444333333333,0.0678712777962778,0.6081666666666666,39.26447709593777,109.0,9.716,15.78,0.44933135215453196,0.6986784140969163,0,0.3258426966292135,1.0
37,25,bsps,0.2,0.84,21,8,2,9,6.808,528.31956,0.10003722222222222,0.6822,41.90435606060606,107.0,7.672,13.0,0.4390515005557614,0.6822074215033301,0,0.3664772727272727,1.0
38,25,bsps,0.2,0.84,21,6,2,10,7.4,529.3930600000001,0.09416690476190476,0.6984,39.65561694290976,108.0,7.76,13.364,0.4371718585929297,0.6902887139107612,0,0.3379373848987109,1.0
39,25,bsps,0.2,1.0,25,7,3,10,7.916,529.8093500000001,0.08987566137566137,0.7073333333333333,37.89540816326531,108.0,9.5,16.04,0.44928400954653935,0.7073170731707317,0,0.31887755102040816,1.0
0,25,baps,0.2,1.0,25,7,3,11,7.5,529.5996000000001,0.07032954545454544,0.6893333333333332,48.703261734287985,111.0,7.956,14.5,0.558433354390398,0.638680659670165,0,0.4033412887828162,1.0
1,25,baps,0.2,1.0,25,7,3,11,7.0,526.9643666666667,0.06185353535353536,0.6461666666666668,52.549636803874094,111.0,7.492,13.5,0.5621264548600189,0.6495079485238455,0,0.4374495560936239,1.0
2,25,baps,0.2,1.0,25,8,3,11,6.5,522.4104666666667,0.054628787878787874,0.5656666666666667,51.30944625407166,111.0,7.424,13.0,0.5596046942557134,0.652931854199683,0,0.42915309446254074,1.0
3,25,baps,0.2,1.0,25,8,3,13,7.0,524.4853833333334,0.04926923076923077,0.5925,58.18659127625202,113.0,6.28,12.5,0.5591760299625468,0.6462962962962963,0,0.48222940226171246,1.0
4,25,baps,0.2,1.0,25,8,2,12,6.5,521.5297,0.049138888888888885,0.5566666666666666,55.92307692307692,112.0,7.14,12.5,0.5561270801815431,0.6552301255230125,0,0.47214854111405835,1.0
5,25,baps,0.2,1.0,25,8,3,14,8.0,522.9642000000001,0.04369047619047619,0.5726666666666667,59.112269446672016,114.0,7.256,13.0,0.5576119402985075,0.6378571428571429,0,0.4747393744987971,1.0
6,25,baps,0.2,0.96,24,10,3,13,6.776,519.0926260869566,0.04070903010033444,0.5041739130434784,58.834968777876895,113.0,6.68,11.776,0.5542909873884958,0.6413130504403523,0,0.49955396966993754,1.0
7,25,baps,0.2,1.0,25,11,3,14,7.0,519.2766666666666,0.03596428571428571,0.5035,60.99244966442953,114.0,6.416,12.0,0.5536005213424569,0.6392887383573242,0,0.5050335570469798,1.0
8,25,baps,0.2,1.0,25,9,3,14,7.5,521.3639166666668,0.04272619047619047,0.544,56.05367464905037,114.0,6.944,12.5,0.5596971461852067,0.6557750759878419,0,0.45664739884393063,1.0
9,25,baps,0.2,1.0,25,11,3,14,7.5,519.03705,0.039702380952380954,0.5016666666666667,58.90468497576737,114.0,6.96,12.5,0.5546367395156527,0.6356304985337243,0,0.49353796445880455,1.0
10,25,baps,0.2,1.0,25,11,3,13,6.8,519.7160666666666,0.04032051282051282,0.5101666666666667,58.65252854812398,113.0,6.556,12.3,0.5579021471312918,0.6419327006039689,0,0.499184339314845,1.0
11,25,baps,0.2,1.0,25,7,4,10,6.0,529.04215,0.07121666666666666,0.6761666666666667,54.11240632805995,110.0,6.772,13.0,0.5556784660766961,0.6454720616570327,0,0.4579517069109076,1.0
12,25,baps,0.2,1.0,25,7,3,12,6.596,524.6127166666668,0.052444444444444446,0.6003333333333333,61.20186598812553,112.0,6.688,12.596,0.5558131831732361,0.6368805848903331,0,0.5165394402035624,1.0
13,25,baps,0.2,1.0,25,7,3,10,5.5,525.7846333333334,0.06543333333333334,0.6138333333333333,55.84074373484236,110.0,6.268,12.5,0.559052333804809,0.6424914675767918,0,0.48100242522231207,1.0
14,25,baps,0.2,1.0,25,9,3,12,6.5,522.3842166666667,0.05104166666666667,0.5593333333333332,56.33072713057076,112.0,6.576,12.5,0.5567662565905097,0.6398268398268399,0,0.4761532447224394,1.0
15,25,baps,0.2,1.0,25,8,3,12,7.0,524.4673500000001,0.05369444444444444,0.5993333333333333,55.35,112.0,7.116,13.0,0.5547640249332146,0.6335988414192614,0,0.4642857142857143,1.0
16,25,baps,0.2,1.0,25,10,3,13,7.064,519.6199166666668,0.043833333333333335,0.5161666666666667,55.0008826125331,113.0,7.176,12.564,0.5535335153169548,0.6467165419783873,0,0.4589585172109444,1.0
17,25,baps,0.2,1.0,25,6,4,13,7.5,531.088,0.06942307692307693,0.7081666666666667,56.98347107438016,113.0,7.004,13.5,0.551219512195122,0.6300884955752213,0,0.4652892561983471,1.0
18,25,baps,0.2,0.92,23,8,3,11,6.5,522.2457272727273,0.053595041322314046,0.5576363636363636,55.46696035242291,111.0,6.732,12.0,0.5566037735849056,0.6310452418096724,0,0.4748898678414097,1.0
19,25,baps,0.2,1.0,25,8,3,13,7.5,523.1224166666667,0.04814102564102563,0.5781666666666667,55.6826688364524,113.0,7.124,13.0,0.5527768756089639,0.6387702818104184,0,0.4580960130187144,1.0
20,25,baps,0.2,1.0,25,9,3,14,8.0,521.9139500000001,0.04278571428571429,0.553,57.09563066776587,114.0,7.228,13.0,0.558768656716418,0.647196261682243,0,0.4666117065127782,1.0
21,25,baps,0.2,0.96,24,13,3,15,8.0,516.1252695652174,0.03377391304347826,0.44573913043478264,60.733628318584074,115.0,6.748,12.0,0.5531544092018125,0.6348364279398763,0,0.5053097345132743,1.0
22,25,baps,0.2,0.92,23,8,2,13,6.608,521.6934727272728,0.043874125874125876,0.552909090909091,58.93363228699552,113.0,5.944,11.108,0.554420570623459,0.6330749354005168,0,0.49327354260089684,1.0
23,25,baps,0.2,1.0,25,12,3,15,7.5,518.4322833333334,0.032322222222222224,0.4848333333333334,61.83057851239669,115.0,6.364,12.0,0.5560037232392181,0.6413469068128426,0,0.5024793388429752,1.0
24,25,baps,0.2,0.84,21,8,3,12,6.5,521.17376,0.049333333333333326,0.5392,56.007751937984494,112.0,5.716,10.5,0.5571142284569138,0.6417910447761194,0,0.46705426356589147,1.0
25,25,baps,0.2,1.0,25,12,3,15,7.5,516.9246833333334,0.03105555555555556,0.4658333333333334,62.488412017167384,115.0,6.82,12.0,0.5524718126626192,0.6405886909372579,0,0.5107296137339056,1.0
26,25,baps,0.2,1.0,25,7,3,11,6.084,525.5995,0.05933333333333333,0.6183333333333333,57.75503355704698,111.0,6.744,12.584,0.5540672982685397,0.63919259882254,0,0.4823825503355705,1.0
27,25,baps,0.2,1.0,25,11,3,13,7.0,519.7303,0.04237179487179487,0.5068333333333334,58.39032258064516,113.0,6.836,12.5,0.5587492103600759,0.6394302848575713,0,0.4830645161290323,1.0
28,25,baps,0.2,1.0,25,10,3,12,7.016,522.0420333333334,0.04823611111111111,0.545,53.62355848434926,112.0,6.936,13.016,0.562081784386617,0.6575471698113208,0,0.45057660626029655,1.0
29,25,baps,0.2,1.0,25,8,3,14,7.5,522.6664666666667,0.04435714285714285,0.569,57.92314049586777,114.0,6.844,12.5,0.5580174927113702,0.6507575757575758,0,0.4628099173553719,1.0
30,25,baps,0.2,1.0,25,9,2,14,7.5,520.7969333333334,0.0418452380952381,0.5381666666666667,59.71835708298407,113.0,7.084,12.5,0.5555230002929974,0.6417352281226627,0,0.4861693210393965,1.0
31,25,baps,0.2,1.0,25,13,2,15,8.192,516.0295166666667,0.03346111111111111,0.449,57.27883817427386,115.0,7.416,12.692,0.555231710871466,0.643669446550417,0,0.4705394190871369,1.0
32,25,baps,0.2,1.0,25,12,3,15,7.86,517.8868666666667,0.03459999999999999,0.47933333333333333,57.26898222940226,115.0,6.856,12.36,0.558175137783221,0.6539708265802269,0,0.46122778675282716,1.0
33,25,baps,0.2,1.0,25,8,3,10,5.52,523.2712333333334,0.06168333333333334,0.5756666666666668,56.12023708721423,110.0,6.704,12.52,0.555632582322357,0.6439461883408072,0,0.48348856900931414,1.0
34,25,baps,0.2,1.0,25,9,3,12,6.58,523.1853000000001,0.05084722222222223,0.5661666666666666,57.611295681063126,112.0,6.492,12.58,0.5553615089067412,0.6394019349164468,0,0.4833887043189369,1.0
35,25,baps,0.2,1.0,25,13,3,14,7.136,517.55975,0.034416666666666665,0.46666666666666673,61.75617792421746,114.0,6.436,12.136,0.5539112050739958,0.6316695352839932,0,0.5197693574958814,1.0
36,25,baps,0.2,1.0,25,10,3,13,7.0,520.2235333333334,0.04446153846153847,0.524,55.0933448573898,113.0,6.924,12.5,0.5581818181818182,0.66,0,0.4546240276577355,1.0
37,25,baps,0.2,0.84,21,8,2,9,5.0,523.67876,0.07119999999999999,0.5896,55.80587121212121,109.0,5.708,10.5,0.5553875236294896,0.632579185520362,0,0.48863636363636365,1.0
38,25,baps,0.2,0.84,21,6,2,10,5.0,523.8062800000001,0.059,0.59,58.93186003683241,110.0,5.2,10.0,0.5579971181556196,0.6315359477124183,0,0.507366482504604,1.0
39,25,baps,0.2,1.0,25,7,3,10,5.908,524.2889,0.061927777777777776,0.5965,53.677721088435376,110.0,7.1,12.908,0.5554876184653011,0.6476810414971521,0,0.46343537414965985,1.0
0,25,ewma,0.2,1.0,25,7,3,11,8.184,533.4434000000001,0.09310865800865802,0.762,40.82736674622116,108.0,8.496,15.648,0.48964451313755797,0.6774703557312253,0,0.3412887828162291,1.0
1,25,ewma,0.2,1.0,25,7,3,11,7.488,530.9699166666668,0.09687420634920635,0.7245,40.67958030669895,108.0,8.52,15.148,0.4908809891808346,0.6909090909090909,0,0.34624697336561744,1.0
2,25,ewma,0.2,1.0,25,8,3,11,8.288,525.2746000000001,0.07535465367965366,0.6226666666666666,46.69951140065147,109.0,8.608,14.632,0.49122807017543857,0.6642685851318945,0,0.4014657980456026,1.0
3,25,ewma,0.2,1.0,25,8,3,13,9.024,528.6114500000001,0.07498773772523772,0.6738333333333333,43.394991922455574,109.0,8.82,15.664,0.4879316747122169,0.6641438032166509,0,0.3667205169628433,1.0
4,25,ewma,0.2,1.0,25,8,2,12,8.492,524.4890833333334,0.07212881794131795,0.612,43.62864721485411,109.0,9.088,15.036,0.4977497749774977,0.6829477292202228,0,0.3731211317418214,1.0
5,25,ewma,0.2,1.0,25,8,3,14,9.34,526.5379,0.06864385614385614,0.6421666666666668,44.01202886928629,110.0,8.612,14.972,0.49171270718232046,0.6811594202898551,0,0.3640737770649559,1.0
6,25,ewma,0.2,0.96,24,10,3,13,8.56,522.3746782608696,0.06663598092728527,0.5664347826086956,46.00892060660125,109.0,8.428,14.116,0.4902439024390244,0.6647540983606557,0,0.39875111507582517,1.0
7,25,ewma,0.2,1.0,25,11,3,14,9.552,523.4355333333334,0.06065335775335774,0.58,40.16442953020134,109.45000000000005,9.08,15.456,0.49680102367242485,0.6868327402135231,0,0.33305369127516776,1.0
8,25,ewma,0.2,1.0,25,9,3,14,9.116,525.2560833333333,0.06792201918451919,0.6175,43.70767960363336,110.0,8.692,14.968,0.48970716149608584,0.6787086856264412,0,0.365813377374071,1.0
9,25,ewma,0.2,1.0,25,11,3,14,9.26,521.9642500000001,0.06071264615014615,0.5581666666666666,44.966074313408726,109.0,8.74,14.768,0.4908985842242127,0.6749418153607447,0,0.38206785137318255,1.0
10,25,ewma,0.2,1.0,25,11,3,13,8.776,522.5988166666666,0.06479004930254931,0.5661666666666667,44.080750407830344,109.0,8.896,15.116,0.49011446409989595,0.657117278424351,0,0.3809135399673736,1.0
11,25,ewma,0.2,1.0,25,7,4,10,7.372,536.1518500000001,0.11010059523809523,0.8101666666666666,40.24313072439634,108.0,8.74,16.008,0.4917612596118638,0.6653581943081452,0,0.33971690258118237,1.0
12,25,ewma,0.2,1.0,25,7,3,12,8.972,529.1403833333334,0.07629472101972101,0.6865,40.02883799830365,110.0,8.752,15.476,0.49726951493735944,0.7018469656992085,0,0.3299406276505513,1.0
13,25,ewma,0.2,1.0,25,7,3,10,8.396,531.5559166666667,0.08647552308802309,0.7235,40.585286984640256,108.0,8.756,15.928,0.4869018512050297,0.6728232189973615,0,0.3403395311236863,1.0
14,25,ewma,0.2,1.0,25,9,3,12,8.732,527.0696,0.07419478114478115,0.6455,41.05003909304144,109.0,8.828,15.564,0.4870810055865922,0.6716549295774648,0,0.3455824863174355,1.0
15,25,ewma,0.2,1.0,25,8,3,12,8.652,529.2549333333334,0.07988674242424243,0.6901666666666667,42.06349206349206,109.0,8.764,15.476,0.4866997953814674,0.6711813393528969,0,0.3531746031746032,1.0
16,25,ewma,0.2,1.0,25,10,3,13,8.768,522.5110666666667,0.06509648268398269,0.5713333333333334,43.66195939982348,109.0,9.004,14.908,0.4959300572806753,0.6703296703296703,0,0.3715798764342454,1.0
17,25,ewma,0.2,1.0,25,6,4,13,8.528,537.9022666666667,0.09786286075036076,0.8355000000000001,42.23719008264463,109.0,8.536,16.04,0.48933975240715266,0.6575091575091575,0,0.3495867768595041,1.0
18,25,ewma,0.2,0.92,23,8,3,11,7.428,525.6190909090909,0.08332871572871574,0.6236363636363635,45.74977973568282,108.0,7.828,13.612,0.48578042328042326,0.6639477977161501,0,0.4008810572687225,1.0
19,25,ewma,0.2,1.0,25,8,3,13,9.272,526.7944500000001,0.0697758658008658,0.6476666666666666,40.8340113913751,110.0,9.008,15.524,0.49006410256410254,0.6761061946902654,0,0.33767290480065093,1.0
20,25,ewma,0.2,1.0,25,9,3,14,9.12,525.0983833333333,0.06742881655381655,0.6153333333333333,44.24484748557296,109.0,8.66,14.936,0.4900214921707092,0.670957361222848,0,0.3742786479802143,1.0
21,25,ewma,0.2,0.96,24,13,3,15,9.708,518.4753739130435,0.050621566838958146,0.4907826086956522,45.27345132743363,110.0,8.564,14.196,0.49142661179698216,0.6780442804428044,0,0.3858407079646018,1.0
22,25,ewma,0.2,0.92,23,8,2,13,9.4,525.2260181818183,0.06572737767283224,0.6189090909090909,44.2457399103139,109.29999999999995,8.28,14.108,0.4875,0.6705357142857142,0,0.3721973094170404,1.0
23,25,ewma,0.2,1.0,25,12,3,15,9.86,522.2778833333334,0.05673344572094573,0.5568333333333334,43.33471074380165,110.0,9.068,15.368,0.48977723527616723,0.6737530662305805,0,0.3603305785123967,1.0
24,25,ewma,0.2,0.84,21,8,3,12,8.472,524.65632,0.07116093795093795,0.6049999999999999,43.6124031007752,109.0,7.344,12.672,0.4880857823669579,0.670061099796334,0,0.3701550387596899,1.0
25,25,ewma,0.2,1.0,25,12,3,15,9.596,519.4330500000001,0.05475946368446369,0.514,46.197424892703864,110.0,8.996,14.664,0.4945652173913043,0.6634768740031898,0,0.392274678111588,1.0
26,25,ewma,0.2,1.0,25,7,3,11,8.096,530.8266000000001,0.08857208994708995,0.7186666666666667,44.53691275167785,109.0,8.668,15.348,0.4899676375404531,0.6620689655172414,0,0.37583892617449666,1.0
27,25,ewma,0.2,1.0,25,11,3,13,8.756,524.0516166666667,0.06840351454101455,0.5900000000000001,44.68709677419355,110.0,8.788,15.12,0.4859638178415471,0.6808346213292118,0,0.3782258064516129,1.0
28,25,ewma,0.2,1.0,25,10,3,12,8.308,525.6678166666667,0.07445233886483886,0.6181666666666668,44.21828665568369,109.0,8.708,15.256,0.48921933085501856,0.6641509433962264,0,0.38138385502471167,1.0
29,25,ewma,0.2,1.0,25,8,3,14,8.864,526.7991000000001,0.07387853442853443,0.6481666666666667,42.44297520661157,109.0,8.748,15.116,0.49166666666666664,0.6748031496062992,0,0.3537190082644628,1.0
30,25,ewma,0.2,1.0,25,9,2,14,8.816,524.1940000000001,0.0681927133052133,0.6013333333333333,43.2070410729254,109.0,8.896,15.016,0.49320612893899973,0.6769945778466305,0,0.36462699077954736,1.0
31,25,ewma,0.2,1.0,25,13,2,15,9.224,517.6904833333334,0.05246827154327154,0.4818333333333334,45.55435684647303,109.0,8.9,14.456,0.4932451853981029,0.6695515342250197,0,0.3933609958506224,1.0
32,25,ewma,0.2,1.0,25,12,3,15,9.984,520.4960500000001,0.05363940365190365,0.5296666666666667,45.11470113085622,110.0,8.884,14.88,0.4938949938949939,0.6642156862745098,0,0.3788368336025848,1.0
33,25,ewma,0.2,1.0,25,8,3,10,7.096,527.9701166666667,0.09430119047619048,0.6656666666666666,41.97967823878069,108.0,8.88,15.412,0.4908526061442872,0.6636446056210336,0,0.3640982218458933,1.0
34,25,ewma,0.2,1.0,25,9,3,12,9.312,528.3692500000001,0.07162656325156326,0.6655,40.37458471760797,109.0,9.052,15.904,0.49332420403971244,0.6774791473586654,0,0.33222591362126247,1.0
35,25,ewma,0.2,1.0,25,13,3,14,9.664,521.2095333333334,0.05605316905316905,0.5368333333333333,41.411037891268535,110.0,9.132,15.38,0.49244505494505497,0.6801470588235294,0,0.3467874794069193,1.0
36,25,ewma,0.2,1.0,25,10,3,13,8.644,523.2237500000001,0.06874101731601732,0.5836666666666667,44.45462402765774,109.0,9.036,15.048,0.49578313253012046,0.6652542372881356,0,0.3802938634399309,1.0
37,25,ewma,0.2,0.84,21,8,2,9,6.604,527.12226,0.09885539682539682,0.655,40.57575757575758,107.0,7.104,12.46,0.4933677229182019,0.6814671814671814,0,0.35511363636363635,1.0
38,25,ewma,0.2,0.84,21,6,2,10,7.084,527.6918600000001,0.09388238095238095,0.6635999999999999,40.12799263351749,107.0,7.24,12.74,0.48901290547610743,0.676081200353045,0,0.3462246777163904,1.0
39,25,ewma,0.2,1.0,25,7,3,10,7.664,528.5983333333335,0.0893545695045695,0.6798333333333333,43.784013605442176,108.0,8.804,15.308,0.49026171637248933,0.6639209225700164,0,0.3792517006802721,1.0
0,25,oracle,0.2,1.0,25,7,3,11,4.86,523.2724833333333,0.10163948412698413,0.507,4.099443118536198,7.0,0.0,7.66,1.0,1.0,0,0.0,1.0
1,25,oracle,0.2,1.0,25,7,3,11,4.44,520.9372999999999,0.1028138888888889,0.4715,3.7764326069410816,6.0,0.0,7.176,1.0,1.0,0,0.0,1.0
2,25,oracle,0.2,1.0,25,8,3,11,4.524,517.65715,0.09163432539682541,0.422,3.797231270358306,7.0,0.0,6.732,1.0,1.0,0,0.0,1.0
3,25,oracle,0.2,1.0,25,8,3,13,5.24,520.9574666666666,0.08786468253968255,0.4723333333333334,4.20032310177706,7.0,0.0,7.52,1.0,1.0,0,0.0,1.0
4,25,oracle,0.2,1.0,25,8,2,12,4.428,515.7727833333333,0.0869186507936508,0.3935,3.5649867374005306,6.0,0.0,6.436,1.0,1.0,0,0.0,1.0
5,25,oracle,0.2,1.0,25,8,3,14,4.904,518.3647333333333,0.0873843253968254,0.4328333333333333,4.132317562149158,7.0,0.0,6.928,1.0,1.0,0,0.0,1.0
6,25,oracle,0.2,0.96,24,10,3,13,4.4,515.1975826086957,0.08565583160800551,0.3848695652173913,3.597680642283675,6.0,0.0,6.124,1.0,1.0,0,0.0,1.0
7,25,oracle,0.2,1.0,25,11,3,14,5.024,516.7780833333335,0.07978968253968255,0.4091666666666666,3.8833892617449663,7.0,0.0,6.892,1.0,1.0,0,0.0,1.0
8,25,oracle,0.2,1.0,25,9,3,14,4.824,517.3004166666667,0.0850660052910053,0.41666666666666663,4.094962840627581,7.0,0.0,6.716,1.0,1.0,0,0.0,1.0
9,25,oracle,0.2,1.0,25,11,3,14,4.84,515.3545833333334,0.07869616402116401,0.3875,3.762520193861066,6.0,0.0,6.58,1.0,1.0,0,0.0,1.0
10,25,oracle,0.2,1.0,25,11,3,13,4.768,516.5565833333334,0.08297617845117844,0.4058333333333334,3.6541598694942903,6.0,0.0,6.868,1.0,1.0,0,0.0,1.0
11,25,oracle,0.2,1.0,25,7,4,10,4.676,525.7770166666667,0.11274484126984126,0.5446666666666667,4.074104912572856,6.0,0.0,7.916,1.0,1.0,0,0.0,1.0
12,25,oracle,0.2,1.0,25,7,3,12,5.036,519.64685,0.0866704365079365,0.4521666666666666,4.291772688719254,7.0,0.0,7.092,1.0,1.0,0,0.0,1.0
13,25,oracle,0.2,1.0,25,7,3,10,5.036,522.6290833333334,0.09623253968253968,0.4975,4.1188358932902185,7.0,0.0,7.708,1.0,1.0,0,0.0,1.0
14,25,oracle,0.2,1.0,25,9,3,12,5.02,519.4302,0.08788630952380953,0.44933333333333336,3.965598123534011,7.0,0.0,7.344,1.0,1.0,0,0.0,1.0
15,25,oracle,0.2,1.0,25,8,3,12,4.864,520.1727833333334,0.09261210317460317,0.4601666666666666,3.980952380952381,6.0,0.0,7.204,1.0,1.0,0,0.0,1.0
16,25,oracle,0.2,1.0,25,10,3,13,4.48,515.2459666666666,0.08407929894179896,0.3856666666666666,3.5754633715798763,6.0,0.0,6.44,1.0,1.0,0,0.0,1.0
17,25,oracle,0.2,1.0,25,6,4,13,5.124,527.3433,0.10884153439153439,0.5681666666666666,4.647107438016529,7.0,0.0,8.04,1.0,1.0,0,0.0,1.0
18,25,oracle,0.2,0.92,23,8,3,11,4.156,518.1995272727274,0.09977922077922079,0.4303636363636364,3.405286343612335,6.0,0.0,6.344,1.0,1.0,0,0.0,1.0
19,25,oracle,0.2,1.0,25,8,3,13,5.188,518.3489000000001,0.08136342592592592,0.4328333333333333,4.240846216436127,7.0,0.0,7.08,1.0,1.0,0,0.0,1.0
20,25,oracle,0.2,1.0,25,9,3,14,4.752,517.3398000000001,0.08509345238095238,0.41733333333333333,3.8573784006595218,7.0,0.0,6.768,1.0,1.0,0,0.0,1.0
21,25,oracle,0.2,0.96,24,13,3,15,4.768,513.4912869565218,0.07339503105590062,0.35947826086956525,3.6221238938053095,7.0,0.0,6.124,1.0,1.0,0,0.0,1.0
22,25,oracle,0.2,0.92,23,8,2,13,4.968,517.5628181818182,0.08192640692640693,0.4209090909090909,4.191928251121076,7.0,0.0,6.356,1.0,1.0,0,0.0,1.0
23,25,oracle,0.2,1.0,25,12,3,15,4.836,516.4458333333332,0.08136474867724869,0.4041666666666666,3.7454545454545456,7.0,0.0,6.856,1.0,1.0,0,0.0,1.0
24,25,oracle,0.2,0.84,21,8,3,12,4.508,517.6966,0.09007722222222223,0.423,3.937015503875969,7.0,0.0,5.832,1.0,1.0,0,0.0,1.0
25,25,oracle,0.2,1.0,25,12,3,15,4.632,513.7191166666668,0.07591468253968253,0.3626666666666667,3.6927038626609443,7.0,0.0,6.26,1.0,1.0,0,0.0,1.0
26,25,oracle,0.2,1.0,25,7,3,11,4.604,521.4682333333333,0.10033293650793651,0.4795,4.108221476510067,7.0,0.0,7.24,1.0,1.0,0,0.0,1.0
27,25,oracle,0.2,1.0,25,11,3,13,4.692,517.5948500000001,0.0876704365079365,0.42133333333333334,3.789516129032258,7.0,0.0,6.9,1.0,1.0,0,0.0,1.0
28,25,oracle,0.2,1.0,25,10,3,12,4.82,519.8885666666667,0.09182109788359787,0.45616666666666666,3.7199341021416803,6.0,0.0,7.352,1.0,1.0,0,0.0,1.0
29,25,oracle,0.2,1.0,25,8,3,14,4.688,518.2573166666666,0.08965952380952381,0.4311666666666667,3.9289256198347107,7.0,0.0,6.884,1.0,1.0,0,0.0,1.0
30,25,oracle,0.2,1.0,25,9,2,14,4.552,516.2389666666667,0.08708472222222222,0.4006666666666666,3.658005029337804,6.0,0.0,6.584,1.0,1.0,0,0.0,1.0
31,25,oracle,0.2,1.0,25,13,2,15,4.64,512.3905333333333,0.07304325396825397,0.3426666666666667,3.4887966804979254,6.0,0.0,6.112,1.0,1.0,0,0.0,1.0
32,25,oracle,0.2,1.0,25,12,3,15,4.88,515.0252,0.07618511904761906,0.38266666666666665,3.8489499192245558,7.0,0.0,6.624,1.0,1.0,0,0.0,1.0
33,25,oracle,0.2,1.0,25,8,3,10,4.22,519.28475,0.10307023809523809,0.4466666666666667,3.4199830651989838,6.0,0.0,7.02,1.0,1.0,0,0.0,1.0
34,25,oracle,0.2,1.0,25,9,3,12,5.312,521.2150666666668,0.08844894179894179,0.4761666666666667,4.222591362126246,7.0,0.0,7.52,1.0,1.0,0,0.0,1.0
35,25,oracle,0.2,1.0,25,13,3,14,4.8,516.1956833333334,0.08130370370370368,0.4005,3.612850082372323,7.0,0.0,6.892,1.0,1.0,0,0.0,1.0
36,25,oracle,0.2,1.0,25,10,3,13,4.432,515.7399666666668,0.08686984126984126,0.3931666666666666,3.4935177182368196,6.0,0.0,6.536,1.0,1.0,0,0.0,1.0
37,25,oracle,0.2,0.84,21,8,2,9,3.92,518.5945800000001,0.10795142857142856,0.43639999999999995,3.237689393939394,5.0,0.0,5.852,1.0,1.0,0,0.0,1.0
38,25,oracle,0.2,0.84,21,6,2,10,4.06,519.47306,0.10830857142857142,0.44980000000000003,3.3554327808471456,6.0,0.0,6.028,1.0,1.0,0,0.0,1.0
